[-0.03539592],[0.0434659],[0.26460805],[0.71011697],[-0.04298545],[0.64295983],[-0.10558913],[-0.01910108],[0.0024687],[0.50066123],[-0.23290472],[0.38727565],[0.04247971],[0.09110942],[0.51210025],[0.88876977],[0.21544425],[0.98603739]
[0.18413762],[-0.16450825],[-0.15865037],[-0.06856035],[-0.07095764],[-0.06091669],[0.12000382],[-0.40302552],[-0.99381799],[-0.25586223],[-0.29366383],[-1.11618027],[0.33458384],[0.16315719],[0.78538648],[0.06233566],[0.2479815],[1.06761942]
[0.16135118],[-0.09868034],[-0.81073082],[0.06500579],[0.20395845],[0.03075429],[0.06516777],[-0.13952227],[-0.85347228],[0.01340136],[0.14304327],[0.00183539],[0.24859742],[-0.04717265],[-0.7614764],[0.1220676],[0.26814058],[0.06767828]
[0.03099421],[-0.12043539],[0.21844287],[-0.85837061],[0.00648378],[-0.72645526],[0.00451679],[-0.18340584],[0.12318584],[-0.89073564],[-0.07062336],[-0.78909297],[0.0652636],[-0.0646868],[0.32711679],[-0.83189676],[0.05718631],[-0.63471736]
[0.35876851],[-0.09080292],[0.40503749],[0.14562178],[0.23953716],[-0.21048767],[0.21879428],[-0.27207267],[0.29483029],[0.00436921],[0.06004962],[-0.35671001],[0.82225477],[-0.02236074],[0.52029215],[0.32095863],[0.43215503],[-0.02531483]
[0.3437859],[-0.21378502],[0.21314078],[0.7964634],[0.13999835],[-0.11493669],[0.20961277],[-0.28688416],[0.12981937],[0.71479393],[-0.01849731],[-0.18328696],[0.52824282],[-0.15353937],[0.31051369],[0.89681881],[0.31767693],[-0.04891676]
[-0.37774119],[-0.21293513],[-0.67136674],[0.37638092],[0.2152808],[0.69796735],[-0.45567348],[-0.25629823],[-0.6992222],[0.30729894],[0.14838634],[0.66217795],[-0.29672386],[-0.17557324],[-0.64319844],[0.42622186],[0.2798441],[0.72207905]
[-0.21174851],[-0.06599363],[0.95725418],[-0.24716966],[-0.45081468],[0.20893273],[-0.2512175],[-0.08658853],[0.93720903],[-0.29206245],[-0.48241506],[0.19024612],[-0.17691108],[-0.05256044],[0.97684596],[-0.21675661],[-0.41873187],[0.22713486]
[0.38772456],[-0.15274028],[0.779111],[-0.67956915],[0.03987764],[0.64575023],[0.29006156],[-0.3760222],[0.62239119],[-0.78408134],[-0.00965461],[0.53670141],[0.84835604],[-0.11253912],[0.90296804],[-0.62276501],[0.09402847],[0.75511573]
[0.13674118],[0.28009376],[-0.23561573],[-0.92876564],[0.19206915],[0.7175867],[0.06107113],[0.2076579],[-0.47063959],[-1.01541412],[0.04734502],[0.53084613],[0.22446819],[0.35611456],[-0.036513],[-0.8452509],[0.35563603],[0.89293956]
[-0.11720804],[-0.02630651],[-0.07748885],[0.88963804],[0.1208236],[1.03059267],[-0.22063135],[-0.08721839],[-0.19540265],[0.84739859],[0.03778777],[0.93162185],[-0.0865736],[0.00597517],[0.01272539],[0.93809005],[0.18120879],[1.16070845]
[0.11301042],[-0.21773744],[-0.30190038],[-0.34924395],[0.20699873],[-0.66331106],[0.04130202],[-0.29017728],[-0.36661797],[-0.44321549],[0.10504721],[-0.76415282],[0.19777871],[-0.1535998],[-0.22443495],[-0.26863405],[0.33020279],[-0.53714909]
[0.03041926],[-0.54623898],[0.32707524],[0.71888402],[-0.1344621],[0.5768217],[-0.1728793],[-0.80186231],[-0.34663352],[0.16136291],[-0.36921438],[0.3839508],[0.26452016],[-0.39270273],[0.41510755],[1.02186318],[0.72173273],[0.87050732]
[-0.25972116],[-0.16598727],[1.0118496],[0.00411537],[-0.66584947],[0.15549801],[-0.43771668],[-0.26832846],[0.73303427],[-0.3796826],[-1.0786646],[0.04756064],[-0.12190672],[-0.06010087],[1.31398702],[0.14444762],[-0.49213386],[0.23801319]
[0.14828903],[-0.0996503],[0.08448431],[-0.11598489],[-0.41941819],[-0.73639267],[0.05347879],[-0.21112865],[-0.02074894],[-0.28513093],[-0.66847133],[-0.82588995],[0.2651006],[-0.01088921],[0.21325477],[0.06977687],[-0.24598496],[-0.61494905]
[-0.18325165],[-0.10800113],[0.06769357],[0.79860189],[0.20791813],[0.8923915],[-0.21913437],[-0.16972931],[-0.01881984],[0.75765086],[0.1149801],[0.82586068],[-0.14381812],[-0.07006077],[0.12854169],[0.83928406],[0.34177137],[0.98841551]
[-0.05840576],[0.13973723],[0.58707193],[0.24899417],[0.15841755],[0.31599801],[-0.24199108],[0.04006337],[0.43771014],[0.04692948],[-0.17063504],[0.23231462],[0.11148127],[0.24209497],[0.66966825],[0.44893552],[0.62159537],[0.41531335]
[0.09134585],[-0.07310826],[0.02319805],[0.3761691],[-0.17829305],[0.77953368],[0.04241147],[-0.12399],[-0.04443475],[0.24169424],[-0.29000527],[0.70471507],[0.13990165],[-0.02848136],[0.12026791],[0.48063838],[-0.038896],[0.82863752]
[0.05376775],[-0.11073022],[-0.41480004],[-0.84362843],[-0.07151591],[0.43823015],[-0.06090277],[-0.25046616],[-0.54309429],[-0.98745561],[-0.23901688],[0.24890887],[0.15550463],[0.03616995],[-0.18318993],[-0.76742567],[0.04820821],[0.7456179]
[-0.31752203],[-0.26218595],[0.22322522],[-0.08334582],[-0.48165966],[0.62790957],[-0.5271253],[-0.46517157],[0.09573902],[-0.28303113],[-0.64441677],[0.45382701],[-0.11743428],[-0.13713539],[0.33553586],[0.08419184],[-0.3050219],[0.75040535]
