period,start_time,end_time,duration_hours,avg_precip,P_P_coef,P_T_coef,P_H_coef,P_CO2_coef,P_aero_coef,T_P_coef,T_T_coef,T_H_coef,T_CO2_coef,T_aero_coef,H_P_coef,H_T_coef,H_H_coef,H_CO2_coef,H_aero_coef,CO2_P_coef,CO2_T_coef,CO2_H_coef,CO2_CO2_coef,CO2_aero_coef,aero_P_coef,aero_T_coef,aero_H_coef,aero_CO2_coef,aero_aero_coef,P_P_elem,P_T_elem,P_H_elem,P_CO2_elem,P_aero_elem,T_P_elem,T_T_elem,T_H_elem,T_CO2_elem,T_aero_elem,H_P_elem,H_T_elem,H_H_elem,H_CO2_elem,H_aero_elem,CO2_P_elem,CO2_T_elem,CO2_H_elem,CO2_CO2_elem,CO2_aero_elem,aero_P_elem,aero_T_elem,aero_H_elem,aero_CO2_elem,aero_aero_elem
evening,2024-12-31 16:00:00,2025-01-01 02:00:00,10,1.599,"[0.0, -0.05551761328807592]","[-0.3010149568229918, -0.014161059419171309]","[0.3841009003477708, -0.08625356151734732]","[-0.12037742328110985, 0.6466308939716796]","[-0.41986862100825717, -0.051422806015709546]","[-0.3010149568229918, 0.04395300770290485]","[0.0, -0.05814254477722123]","[-0.35571061592395087, 0.03743937977293035]","[-0.3718957450264528, -0.17152089694120592]","[0.5840775910097367, -0.049061712722602485]","[0.3841009003477708, -0.02203734926367179]","[-0.35571061592395087, 0.09082281107545336]","[0.0, -0.06262062538023241]","[-0.13313426551705573, 0.2305805572305675]","[-0.23451542127874953, 0.017549590587214964]","[-0.12037742328110985, -0.043772418090915394]","[-0.3718957450264528, 0.060330743316898]","[-0.13313426551705573, -0.0065274054866863735]","[0.0, -0.12614486051869328]","[-0.2534590714203388, 0.04008008643367071]","[-0.41986862100825717, 0.059141618627074774]","[0.5840775910097367, -0.029483825103695783]","[-0.23451542127874953, 0.06217419118203263]","[-0.2534590714203388, -0.2676810403630882]","[0.0, -0.045647618889411774]",[],[],[0],[1],[],[],[1],[],[],[],[0],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
evening,2025-01-01 16:00:00,2025-01-02 02:00:00,10,0.002,"[0.0, -0.051018563364939234]","[0.1663364465664648, -0.03716849340863992]","[-0.192775570166679, -0.14687603999933796]","[-0.03887328101078385, -0.0597094685251761]","[-0.11657804994179528, 0.004362540921158108]","[0.1663364465664648, 0.007378426425784975]","[0.0, -0.020872936579094996]","[-0.0048498788146848475, 0.0783210925639644]","[-0.3917575047036804, -0.2667470416534901]","[-0.7984611758228347, 0.059677906045039066]","[-0.192775570166679, 0.029357129998181727]","[-0.0048498788146848475, 0.019386640603407047]","[0.0, 0.4805676073963037]","[0.1553611682165825, 0.03523941896490588]","[0.006459500542669447, -0.02188674048527255]","[-0.03887328101078385, -0.02336532477791152]","[-0.3917575047036804, 0.15764356312601882]","[0.1553611682165825, 0.10041970266753394]","[0.0, 0.5077136325360176]","[0.3848983865885198, -0.1854235640289075]","[-0.11657804994179528, -0.003598764032578448]","[-0.7984611758228347, -0.012771056725004821]","[0.006459500542669447, -0.05443692827969997]","[0.3848983865885198, 0.27324812507246005]","[0.0, -0.045829378279399216]",[],[],[],[],[],[],[1],[0],"[0, 1]","[0, 1]",[],"[0, 1]",[1],[],"[0, 1]",[],"[0, 1]",[],[1],"[0, 1]",[],"[0, 1]",[0],"[0, 1]",[1]
evening,2025-01-02 16:00:00,2025-01-03 02:00:00,10,0.0,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.5301012641768634]","[-0.17942544864038726, 0.24844577515460928]","[-0.24490483017227302, -0.19067061614960884]","[-0.33847206006690095, -0.21101093939152404]","[0.0, 0.0]","[-0.17942544864038726, -0.1301851770906103]","[0.0, -0.05171873879114229]","[0.020883107984923877, 0.08798338194844196]","[0.014159882104825692, 0.07316679560633862]","[0.0, 0.0]","[-0.24490483017227302, -0.18284425737490764]","[0.020883107984923877, -0.06288733531668932]","[0.0, 0.6961036662385688]","[0.11425335337175856, 0.05271583832282252]","[0.0, 0.0]","[-0.33847206006690095, -0.24335770282016847]","[0.014159882104825692, -0.08709349193452846]","[0.11425335337175856, 0.15080058076774228]","[0.0, 0.5192479862682676]",[],[],[],[],[],[],[1],[],"[0, 1]","[0, 1]",[],[],[],[],[],[],"[0, 1]",[],[1],[],[],"[0, 1]",[],[1],[1]
evening,2025-01-03 16:00:00,2025-01-04 02:00:00,10,0.047,"[0.0, -0.0923103625444297]","[-0.06754249348064381, 0.05272288049919827]","[0.4231854629128725, 0.022316268239368678]","[0.18967636941488972, 0.4134908292101778]","[-0.3276008213322609, -0.11317519435749487]","[-0.06754249348064381, -0.014476174911254806]","[0.0, -0.03772743354045576]","[0.469664734355506, -0.05911817908400643]","[-0.4968922685531849, 0.0089095825430067]","[-0.3838293113393382, 0.02647800298758775]","[0.4231854629128725, -0.09170760460988324]","[0.469664734355506, -0.03306899794565045]","[0.0, -0.0485931568411961]","[-0.12219054327851063, 0.23699190594054204]","[-0.5621492419577608, -0.049971383047919024]","[0.18967636941488972, -0.023599724202796293]","[-0.4968922685531849, 0.04380232821357913]","[-0.12219054327851063, 0.1008242974610556]","[0.0, 0.046881078983287666]","[0.09614914545369685, -0.09795632669939221]","[-0.3276008213322609, 0.09930306227592532]","[-0.3838293113393382, -0.018022378049201305]","[-0.5621492419577608, 0.05511277911161773]","[0.09614914545369685, -0.16353005707257515]","[0.0, -0.00011068317594615795]",[],[],[],[1],[1],[],[1],[],[0],[],[],[],[],[],[0],[],[0],[],[1],[0],[],[],[0],[0],[]
evening,2025-01-04 16:00:00,2025-01-05 02:00:00,10,0.0,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, -0.03939726170488506]","[0.00965060520982474, 0.07493378968794212]","[-0.7390002672883985, 0.060493162839728526]","[-0.09466282940487569, -0.09392176005429348]","[0.0, 0.0]","[0.00965060520982474, -0.04469152155716451]","[0.0, 0.3964337970777364]","[0.03566548628026849, 0.07568707744491023]","[0.057385587040737714, 0.07279929339421068]","[0.0, 0.0]","[-0.7390002672883985, 0.05663354086747245]","[0.03566548628026849, -0.05872430735857344]","[0.0, -0.10623632948744598]","[0.17477163137432916, 0.10582526532545268]","[0.0, 0.0]","[-0.09466282940487569, 0.01578382814974148]","[0.057385587040737714, 0.014583931646988117]","[0.17477163137432916, -0.017127255415716813]","[0.0, 0.5606090389129647]",[],[],[],[],[],[],[],[],"[0, 1]","[0, 1]",[],[],[1],[],[],[],[0],[],[1],"[0, 1]",[],"[0, 1]",[],"[0, 1]",[1]
evening,2025-01-05 16:00:00,2025-01-06 02:00:00,10,0.004,"[0.0, -0.07553383641273516]","[-0.1187767275924984, 0.004581819732578555]","[0.09754113996545073, 0.010424868717387218]","[-0.14779035831107257, 0.27143160609718975]","[0.047629555646594816, 0.07018441992703667]","[-0.1187767275924984, 0.05565078391786405]","[0.0, -0.03151740106759468]","[0.3197462024575178, -0.026150648649571655]","[-0.16429495669030664, -0.1382578807768475]","[0.07572770950171824, 0.014493545917285878]","[0.09754113996545073, 0.050014887750878874]","[0.3197462024575178, -0.05002850002404948]","[0.0, -0.04381798769170424]","[0.25423960993161704, 0.08844609482304487]","[0.23839089385008777, 0.14278397517831826]","[-0.14779035831107257, 0.013497693331324633]","[-0.16429495669030664, 0.051342843897688145]","[0.25423960993161704, 0.016125769770866]","[0.0, 0.272926359477945]","[0.18468218103144013, 0.17266175995253089]","[0.047629555646594816, -0.021594859674892698]","[0.07572770950171824, -0.03942848796566971]","[0.23839089385008777, -0.05825375431909617]","[0.18468218103144013, 0.0368997595835987]","[0.0, 0.5514602505509489]",[],[],[],[1],[],[],[],[],[],[],[],[],[],[],[],[1],[],[],[1],[],[],[],[],[],[1]
evening,2025-01-06 16:00:00,2025-01-07 02:00:00,10,0.009,"[0.0, -0.0811396889833492]","[-0.3255602286495538, 0.02260022511748462]","[-0.36554355452512804, 0.015053800085333757]","[-0.023386339622210303, 0.3158199100902916]","[-0.16431598969365122, 0.03519234670865437]","[-0.3255602286495538, 0.012667491461527585]","[0.0, -0.03976151243613845]","[0.9371511880982271, -0.002314092557831689]","[0.07129874872220968, -0.730238041217074]","[0.4862068632178047, 0.017490943723311374]","[-0.36554355452512804, 0.03247881387628247]","[0.9371511880982271, -0.022587016686717015]","[0.0, -0.016016868440703262]","[0.06363416742787315, -0.7028182784969882]","[0.4405484955302841, 0.027628781478812068]","[-0.023386339622210303, -0.026771324911942927]","[0.07129874872220968, 0.11157345408694794]","[0.06363416742787315, 0.11441149962876568]","[0.0, 0.08155037684516703]","[0.007530301514991373, 0.050769457325965425]","[-0.16431598969365122, 0.019246160459406837]","[0.4862068632178047, -0.08518703906688874]","[0.4405484955302841, -0.07456939543298008]","[0.007530301514991373, -0.4473887810375947]","[0.0, -0.045829378279399216]",[],[],[],[1],[],[],[1],[1],"[0, 1]",[],[],[],[1],"[0, 1]",[],[],"[0, 1]","[0, 1]",[1],[],[],[],[],[],[]
evening,2025-01-07 16:00:00,2025-01-08 02:00:00,10,0.0,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.4605683022862859]","[-0.1334384949930826, 0.4612762379496838]","[-0.44645445322571986, -0.5463239242067909]","[-0.0743985000057387, -0.03821023933478394]","[0.0, 0.0]","[-0.1334384949930826, -0.07449519489415869]","[0.0, -0.0314031457882948]","[-0.23246712263903074, 0.04122906813949571]","[0.07303764098062067, 0.022042598869760996]","[0.0, 0.0]","[-0.44645445322571986, -0.27237041275464335]","[-0.23246712263903074, -0.2857598021473081]","[0.0, 0.2709587924012163]","[0.03760139257492472, 0.0167629280749338]","[0.0, 0.0]","[-0.0743985000057387, -0.06301414160579713]","[0.07303764098062067, -0.03037376081127552]","[0.03760139257492472, 0.08327969973675295]","[0.0, 0.5286618466604259]",[],[],[],[],[],[],[1],[1],"[0, 1]",[],[],[],[],[],[],[],[0],[],[1],[],[],[],[],[],[1]
evening,2025-01-08 16:00:00,2025-01-09 02:00:00,10,0.0,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, -0.03052867470726285]","[-0.00777978991193519, 0.8742127048758161]","[-0.5884468925604828, -0.21447101958634457]","[0.04505963274830765, -0.040300650196161164]","[0.0, 0.0]","[-0.00777978991193519, -0.05197297595632097]","[0.0, -0.033926375963340465]","[-0.21533166250192354, -0.11274284538219614]","[-0.03195470236657391, 0.8285301358872531]","[0.0, 0.0]","[-0.5884468925604828, 0.09205169155113477]","[-0.21533166250192354, -0.566432505721205]","[0.0, 0.23952601298116427]","[-0.09412965277560932, -0.14831256273770768]","[0.0, 0.0]","[0.04505963274830765, -0.06516088196062575]","[-0.03195470236657391, 0.00045739684515386697]","[-0.09412965277560932, -0.026541722211610778]","[0.0, -0.06755960548325048]",[],[],[],[],[],[],[1],"[0, 1]",[1],"[0, 1]",[],"[0, 1]",[1],[1],"[0, 1]",[],[],[],[1],[],[],"[0, 1]","[0, 1]",[],[]
evening,2025-01-09 16:00:00,2025-01-10 02:00:00,10,0.0,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, -0.07802734154955242]","[-0.3779605263011864, 0.6724824584826317]","[-0.5324881752987226, 0.0933160492935164]","[0.06902031178330356, 0.05174537058280967]","[0.0, 0.0]","[-0.3779605263011864, -0.017990354318983]","[0.0, -0.14243515137426985]","[0.6270761257871454, 0.2477466469151086]","[0.27807263876037214, 0.2718942396173926]","[0.0, 0.0]","[-0.5324881752987226, 0.10703803526226655]","[0.6270761257871454, -0.25959702970602117]","[0.0, 0.17683974347419007]","[0.37670878240449107, 0.38722785171743984]","[0.0, 0.0]","[0.06902031178330356, 0.060486966436400356]","[0.27807263876037214, 0.3128767971532425]","[0.37670878240449107, 0.43621197289810953]","[0.0, 0.7956272678643879]",[],[],[],[],[],[],[1],[1],"[0, 1]",[],[],[],[1],[],[],[],"[0, 1]",[],[1],[0],[],[],[],"[0, 1]",[1]
evening,2025-01-10 16:00:00,2025-01-11 02:00:00,10,0.0,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, -0.025702281376659315]","[0.21471445700257957, -0.03129377375967799]","[-0.6214988041482007, 0.027567197940575723]","[-0.29632704964897183, 0.054869156146853476]","[0.0, 0.0]","[0.21471445700257957, 0.05984031812590302]","[0.0, -0.060071973878682856]","[0.23838005576425536, -0.10952303158893878]","[0.5848883896920791, -0.07582736277880568]","[0.0, 0.0]","[-0.6214988041482007, 0.04914556011651594]","[0.23838005576425536, -0.020262778399043748]","[0.0, -0.11933806359103787]","[0.6653992740170966, -0.11700778933212048]","[0.0, 0.0]","[-0.29632704964897183, 0.023344105268910887]","[0.5848883896920791, -0.034502772379352536]","[0.6653992740170966, -0.10481641297318003]","[0.0, -0.08362986423088607]",[],[],[],[],[],[],[1],[],[0],[],[],[],[1],[],[],[],"[0, 1]",[],[1],[0],[],[1],[],"[0, 1]",[1]
evening,2025-01-11 16:00:00,2025-01-12 02:00:00,10,0.0,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, -0.03790336753208236]","[0.45524007135689576, -0.033372248210081154]","[-0.11227498296121444, -0.0017462774250216555]","[0.062386806368441614, -0.048564346889853005]","[0.0, 0.0]","[0.45524007135689576, -0.04352171887409387]","[0.0, -0.0624193899252342]","[-0.3119872822698806, -0.18431237526468802]","[0.24263795287626405, -0.24505229313808316]","[0.0, 0.0]","[-0.11227498296121444, 0.12642691620727345]","[-0.3119872822698806, 0.23022479868363574]","[0.0, 0.48014221025208603]","[0.4475579690979681, 0.7670712922914366]","[0.0, 0.0]","[0.062386806368441614, 0.02234782328878703]","[0.24263795287626405, 0.13521163876403458]","[0.4475579690979681, 0.3676978581424972]","[0.0, 0.41387427921039144]",[],[],[],[],[],[],[1],[],"[0, 1]","[0, 1]",[],[],[1],[],[],[],"[0, 1]",[],[1],"[0, 1]",[],[0],[],[0],[1]
evening,2025-01-12 16:00:00,2025-01-13 02:00:00,10,0.0,"[0.0, -0.0014612271361710597]","[0.27843285463924444, 0.22544994362731954]","[-0.3169286008600553, 0.02186321221465925]","[0.5503392382874089, 0.5798536198130307]","[0.6637030408477751, 0.07493182615980802]","[0.27843285463924444, -0.21520642034742954]","[0.0, 0.5073242114755925]","[-0.1766819462840724, 0.12489679483995446]","[0.3382261251183049, 0.03238595746845895]","[0.24716066118682986, -0.20966939086893677]","[-0.3169286008600553, -0.01839423953256584]","[-0.1766819462840724, -0.12028951641283964]","[0.0, -0.05184813255016368]","[-0.4073421988299249, -0.2068836924611243]","[-0.20168912127360145, -0.03483611403320817]","[0.5503392382874089, -0.030707978407698237]","[0.3382261251183049, 0.20544432182529038]","[-0.4073421988299249, 0.07054126782131905]","[0.0, 0.27189515470994546]","[0.35288198778810875, 0.022485409672561924]","[0.6637030408477751, 0.007880127374019066]","[0.24716066118682986, 0.1882536686168149]","[-0.20168912127360145, -0.005792411509760587]","[0.35288198778810875, 0.47334952414088066]","[0.0, -0.0438664419562254]",[],[],[],[1],[],[],[1],[],[],[],[],[],[],"[0, 1]",[],[],[],"[0, 1]",[1],[],[],[],[],[1],[]
evening,2025-01-13 16:00:00,2025-01-14 02:00:00,10,0.0,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.3114509224808553]","[0.028916402912705898, -0.00029883340064997823]","[-0.10712523991440287, 0.016687145340753187]","[-0.6750109979484006, -0.2795223774286441]","[0.0, 0.0]","[0.028916402912705898, 0.05961800812270273]","[0.0, 0.437446039316237]","[0.32174543278685547, -0.19891286872744912]","[-0.001936040765312469, -0.026693897452758207]","[0.0, 0.0]","[-0.10712523991440287, -0.0875012668967488]","[0.32174543278685547, 0.2061009052963599]","[0.0, -0.05704083152178941]","[0.1740336924500314, 0.04929129568811283]","[0.0, 0.0]","[-0.6750109979484006, -0.4620677418081906]","[-0.001936040765312469, 0.039637047101739674]","[0.1740336924500314, -0.03530798845320241]","[0.0, 0.3485029945773971]",[],[],[],[],[],[],[1],[],"[0, 1]","[0, 1]",[],[],[1],[],[],[],[0],[],[1],[0],[],"[0, 1]",[],"[0, 1]",[1]
evening,2025-01-14 16:00:00,2025-01-15 02:00:00,10,0.0,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.3522073612902982]","[0.031059189496375428, 0.05377177391188775]","[-0.08668962087491615, -0.09860003727103148]","[-0.19946692853356363, -0.06983933407299049]","[0.0, 0.0]","[0.031059189496375428, 0.09615915643266]","[0.0, 0.8375159901054549]","[-0.07221643234283377, -0.0409541041072302]","[-0.15440256519371964, -0.1658659406842906]","[0.0, 0.0]","[-0.08668962087491615, -0.07800013830129868]","[-0.07221643234283377, -0.03794834472332941]","[0.0, 0.4344635777187136]","[0.201570100967953, 0.07414113080151516]","[0.0, 0.0]","[-0.19946692853356363, -0.07425928328223767]","[-0.15440256519371964, -0.08166278997659412]","[0.201570100967953, 0.18220614559849319]","[0.0, 0.40445669406729956]",[],[],[],[],[],[],[1],[],[1],[],[],[],[1],[],[],[],[],[],[1],[],[],[],[],[],[]
evening,2025-01-15 16:00:00,2025-01-16 02:00:00,10,0.0,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.48989414349935134]","[-0.1539169414891523, 0.16838646231687335]","[-0.08984446501255468, -0.07362508735858782]","[-0.08458554156944922, -0.0045250836246809815]","[0.0, 0.0]","[-0.1539169414891523, -0.08255131115452323]","[0.0, -0.03332042380422474]","[-0.07578834530389114, -0.046526694532924566]","[-0.00078104006145919, 0.014945107948770988]","[0.0, 0.0]","[-0.08984446501255468, -0.02752267168343215]","[-0.07578834530389114, 0.020633417105922962]","[0.0, 0.4292135227551329]","[0.4630385193073317, 0.2488487039066684]","[0.0, 0.0]","[-0.08458554156944922, -0.007418648682189331]","[-0.00078104006145919, -0.02367726532260243]","[0.4630385193073317, 0.3115471464402861]","[0.0, 0.4617789968686106]",[],[],[],[],[],[],[1],[],[1],[],[],[],[1],[],[],[],[],[1],[1],[],[],[],[],[1],[1]
evening,2025-01-16 16:00:00,2025-01-17 02:00:00,10,0.001,"[0.0, -0.07159757795534996]","[0.028104760481562616, 0.010347032286523885]","[-0.08471525063297249, -0.036688643957557936]","[-0.08417394135429856, 0.3823355095385947]","[0.30452722462139536, -0.035806127556216844]","[0.028104760481562616, -0.017912451566485757]","[0.0, -0.0517363786719834]","[-0.02013938610889465, 0.522269103279225]","[0.019541581238738434, 0.18356523472784833]","[0.6052923727376204, 0.03330960284562735]","[-0.08471525063297249, 0.024994310465222647]","[-0.02013938610889465, -0.040449160370316956]","[0.0, 0.04388445309196816]","[0.14275436816521053, 0.03931998499088267]","[0.20217610155011864, 0.0044830587855980795]","[-0.08417394135429856, -0.15224137152294887]","[0.019541581238738434, -0.12016574150778955]","[0.14275436816521053, 0.10900893862002986]","[0.0, 0.46310797835357426]","[0.10957616869074499, -0.134054227936511]","[0.30452722462139536, -0.017676495102255812]","[0.6052923727376204, -0.026900927530757127]","[0.20217610155011864, 0.38544665628749175]","[0.10957616869074499, 0.3435620179577471]","[0.0, -0.001216502939746467]",[],[],[],[1],[0],[],[1],[1],[],[],[],[1],[1],[],[],[],[],[],[1],[],[0],[],[],[],[1]
evening,2025-01-17 16:00:00,2025-01-18 02:00:00,10,0.004,"[0.0, -0.07452090572760785]","[0.03382627725995175, 0.30370095026672106]","[0.23265559002676536, 0.020020706082486604]","[-0.10764208885217301, -0.11339095277172118]","[0.2789032089819804, 0.02829662572648069]","[0.03382627725995175, -0.17239457605711234]","[0.0, 0.5082812389219484]","[0.1708774166026475, -0.05809096852194811]","[-0.2359519043757466, -0.11437150648394533]","[0.12061485416210009, -0.08609878045887508]","[0.23265559002676536, -0.06129551650793573]","[0.1708774166026475, 0.1214175873162598]","[0.0, -0.04563139071211557]","[0.04004572557659615, -0.05685553224233499]","[0.5228227219648168, -0.06751767704600632]","[-0.10764208885217301, 0.11028381794775927]","[-0.2359519043757466, -0.22785576563424614]","[0.04004572557659615, 0.04632106331789971]","[0.0, 0.45922800734382785]","[0.12955409978865062, 0.006223871002420791]","[0.2789032089819804, -0.047030045586621966]","[0.12061485416210009, 0.16970948664669588]","[0.5228227219648168, 0.060428047768291054]","[0.12955409978865062, 0.022550311902281392]","[0.0, -0.032852419632407356]",[],[1],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[1],[],[],[],[],[],[]
evening,2025-01-18 16:00:00,2025-01-19 02:00:00,10,0.0,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.45628017684239436]","[0.20406872158700093, 0.0835798336853366]","[-0.24961890218547472, -0.12361609576297512]","[-0.15133926725683042, -0.038967933736720216]","[0.0, 0.0]","[0.20406872158700093, -0.11876178407765817]","[0.0, -0.04737111190100085]","[-0.5688807696558312, 0.03223872685641626]","[-0.5093908810029723, 0.04090443733479416]","[0.0, 0.0]","[-0.24961890218547472, 0.2304030243360137]","[-0.5688807696558312, 0.02683641761161709]","[0.0, -0.05520069070402288]","[0.26637620580773985, 0.038712353060906736]","[0.0, 0.0]","[-0.15133926725683042, 0.058230321030850234]","[-0.5093908810029723, -0.005173022018605861]","[0.26637620580773985, 0.01669844867959737]","[0.0, -0.045829378279399216]",[],[],[],[],[],[],[1],[],[],[],[],[],[],[0],[],[],[],[0],[],[],[],[],[],[1],[1]
evening,2025-01-19 16:00:00,2025-01-20 02:00:00,10,0.708,"[0.0, -0.04169348574913607]","[-0.0998373141022343, -0.12464467564682018]","[-0.2787789726418061, -0.04511339014667604]","[0.4977020581533554, 0.29952582362791075]","[-0.25724373848606835, -0.1805508135727181]","[-0.0998373141022343, 0.09038420272011459]","[0.0, 0.46949141069466854]","[0.37833849921644536, 0.40353822206276413]","[-0.07472496308316771, -0.0012878990474928223]","[0.19818231850237347, 0.17637476441668992]","[-0.2787789726418061, 0.06674807405260401]","[0.37833849921644536, 0.2738058581421156]","[0.0, 0.15611871847579753]","[-0.2839995211547834, -0.16399302164739368]","[0.29379839092135823, 0.1520898184839539]","[0.4977020581533554, -0.06629452184687788]","[-0.07472496308316771, -0.0804359965226228]","[-0.2839995211547834, -0.04588537399758936]","[0.0, 0.345983449335898]","[-0.25941406392522454, -0.2011465473633501]","[-0.25724373848606835, 0.1518572666528496]","[0.19818231850237347, 0.11577073934370191]","[0.29379839092135823, 0.06961933752344032]","[-0.25941406392522454, -0.07012122607543689]","[0.0, 0.5266064196451427]",[],[],[],[0],[],[],[1],"[0, 1]",[],[0],[],[0],[1],[],[],[0],[],[],[],[],[],"[0, 1]",[],[],[1]
evening,2025-01-20 16:00:00,2025-01-21 02:00:00,10,0.0,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, -0.05504474497138161]","[0.048780814491534326, 0.681439199832982]","[-0.7937075942538868, 0.025538901976607045]","[-0.7560909142089874, 0.013714696270615823]","[0.0, 0.0]","[0.048780814491534326, -0.0017832593917942673]","[0.0, -0.026966918927525875]","[-0.022629380379932135, -0.023624695285721056]","[0.03083517996448205, -0.044706273140814386]","[0.0, 0.0]","[-0.7937075942538868, 0.07442436241568323]","[-0.022629380379932135, -0.6142731850202838]","[0.0, -0.04335211045856746]","[0.9092966849126787, -0.02051662817575799]","[0.0, 0.0]","[-0.7560909142089874, 0.08381072004635129]","[0.03083517996448205, -0.6265410729930063]","[0.9092966849126787, -0.06127673518403257]","[0.0, -0.0438664419562254]",[],[],[],[],[],[],[1],"[0, 1]","[0, 1]","[0, 1]",[],"[0, 1]",[1],"[0, 1]",[],[],"[0, 1]","[0, 1]",[1],"[0, 1]",[],"[0, 1]",[1],"[0, 1]",[1]
evening,2025-01-21 16:00:00,2025-01-22 02:00:00,10,0.0,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, -0.02761026723703358]","[-0.08738550380229475, -0.021473196353624567]","[-0.6054283397339817, 0.029444889017306276]","[-0.6277797796079017, 0.01728472729631719]","[0.0, 0.0]","[-0.08738550380229475, 0.058848979856813775]","[0.0, 0.023876208137795268]","[-0.24867337199018827, -0.02688761665799155]","[0.006897291396088009, -0.06165263418242774]","[0.0, 0.0]","[-0.6054283397339817, -0.009749216853387014]","[-0.24867337199018827, -0.011874580926877869]","[0.0, -0.0455941878843836]","[0.6245816559234711, -0.0014457769685265387]","[0.0, 0.0]","[-0.6277797796079017, -0.003723896708595603]","[0.006897291396088009, 0.0012316171588969093]","[0.6245816559234711, -0.0158373280754418]","[0.0, -0.045829378279399216]",[],[],[],[],[],[],[],[1],[],[0],[],[],[1],[],[],[],[],[],[1],[],[],[0],[],[],[1]
evening,2025-01-22 16:00:00,2025-01-23 02:00:00,10,0.0,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.43864144279832673]","[-0.019899009883950627, 0.015171272672093509]","[-0.10102286517793392, -0.29851795748776866]","[-0.39361317798981604, -0.19624150978745208]","[0.0, 0.0]","[-0.019899009883950627, 0.00012992318347077454]","[0.0, 0.3843447647370554]","[-0.24160397596791158, 0.03572066574475526]","[0.01617382688388261, -0.036569605207749226]","[0.0, 0.0]","[-0.10102286517793392, -0.08853395311581674]","[-0.24160397596791158, -0.17972993040736548]","[0.0, 0.19881584411435568]","[0.3817024179071714, 0.19832675927321416]","[0.0, 0.0]","[-0.39361317798981604, -0.2526285706636806]","[0.01617382688388261, -0.07314079023580088]","[0.3817024179071714, 0.5937185901212371]","[0.0, 0.4930302627597678]",[],[],[],[],[],[],[1],[],[],[],[],[],[],[],[],[],[],[],[1],[0],[],[],[],"[0, 1]",[1]
evening,2025-01-23 16:00:00,2025-01-24 02:00:00,10,0.0,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, -0.03194157622133211]","[0.8032228274499752, -0.0038077680509807773]","[-0.66776858219671, -0.00515945812094611]","[-0.2910094950357748, 0.026594825110427232]","[0.0, 0.0]","[0.8032228274499752, -0.06739410821632122]","[0.0, -0.06007415627728878]","[-0.6145833105497862, 0.01852098221894434]","[-0.0582081195675198, 0.008368057313738275]","[0.0, 0.0]","[-0.66776858219671, 0.04871167760944043]","[-0.6145833105497862, 0.033389422624634894]","[0.0, -0.04498469790464042]","[0.10029284376867137, -0.005405866522015317]","[0.0, 0.0]","[-0.2910094950357748, -0.00896072927785536]","[-0.0582081195675198, -0.017088185674695312]","[0.10029284376867137, -0.0019897519006217917]","[0.0, -0.045829378279399216]",[],[],[],[],[],[],[1],"[0, 1]","[0, 1]",[],[],"[0, 1]",[1],"[0, 1]",[],[],"[0, 1]","[0, 1]",[1],[],[],[],[],[],[]
