CO2 on Temperature,Aerosols on Temperature,Specific Humidity on Temperature,Specific Humidity on Aerosols,CO2 on Temperature interval 1,Aerosols on Temperature interval 1,Specific Humidity on Temperature interval 1,Specific Humidity on Aerosols interval 1,CO2 on Temperature interval 2,Aerosols on Temperature interval 2,Specific Humidity on Temperature interval 2,Specific Humidity on Aerosols interval 2
[-0.50565317],[-0.41217059],[1.70216761],[0.8736461],[-0.80299161],[-1.58542173],[0.61180891],[0.78493756],[-0.17328601],[0.09942155],[2.40682489],[1.6976315]
[-0.01176943],[-0.9942233],[-0.03041956],[-0.34829896],[-0.54062673],[-1.28129473],[-0.22537471],[-0.66402241],[0.22934782],[-0.17284712],[0.36235554],[0.04151044]
[0.61725123],[0.03133835],[1.33016082],[-1.24692535],[0.18181655],[-0.93628906],[-0.39259239],[-1.41056364],[0.78535033],[0.21629259],[1.61630025],[-0.94206568]
[-1.45466403],[0.76154389],[0.44832546],[-0.18343003],[-1.75881595],[0.58284019],[0.08386028],[-0.43464662],[0.53040976],[1.07635141],[2.04662245],[0.03252978]
[-0.11663777],[-0.13448526],[1.0161801],[-0.79739954],[-0.50314693],[-0.20584786],[0.95417334],[-2.6148782],[-0.06372642],[-0.05055083],[1.7518417],[-0.42347383]
[1.01267751],[-1.79137918],[0.37508724],[0.19149103],[0.31622597],[-1.9639539],[0.19360509],[0.04097476],[1.26070634],[-1.13273358],[0.57695744],[0.48292266]
[0.61387652],[0.51137117],[-0.47167935],[-0.31462339],[0.06326508],[-0.63125446],[-1.68403146],[-0.3407566],[1.39151017],[0.95586938],[0.41708462],[0.23156287]
[-0.58399079],[0.18611348],[0.88322643],[-0.20150129],[-0.75728634],[-0.05161116],[0.64990499],[-0.40709708],[-0.34718984],[0.31508984],[1.01253044],[0.02094524]
[-0.50849288],[1.04594832],[1.24611876],[-0.63341185],[-1.02041587],[-0.14661421],[1.37821615],[-2.2989128],[0.53555481],[1.19320398],[2.24963415],[-1.1087825]
[0.76750824],[0.67821288],[-1.08624732],[0.93370246],[0.65114165],[-0.04099595],[-1.81204046],[0.67863595],[1.42655116],[1.54783003],[-0.17146815],[1.27260237]
[0.04186413],[-0.50784711],[-0.60125114],[-0.9458109],[-0.28862051],[-0.8799923],[-1.15122375],[-1.63734002],[0.27265945],[0.05369153],[0.16053433],[-0.61601037]
[2.03239632],[0.76350577],[-0.0353446],[-0.37419636],[-0.56815684],[-0.26999968],[-0.40036239],[-0.55305474],[2.62071266],[1.51845066],[1.53610133],[0.37627643]
[-0.01185151],[-0.28611871],[0.72050806],[-0.66188534],[-0.99483906],[-1.24862024],[-1.51809701],[-0.82856935],[1.24601801],[0.21151283],[2.81127056],[-0.452234]
[0.62405238],[0.00205443],[0.40903962],[-0.08961127],[0.13334893],[-0.61363755],[-180873.61152364],[-169500.85383522],[0.86059199],[0.3355254],[0.45767406],[-0.02873153]
[-1.09071899],[-0.16912202],[-0.99501417],[-0.40024371],[-1.25178621],[-0.98789256],[-1.26252365],[-1.10634261],[-0.42152563],[0.15248731],[-0.62817508],[0.14539732]
[-0.41419557],[0.00491037],[0.79666482],[-0.76540996],[-0.33307155],[-0.45607197],[0.50886913],[-1.1926003],[0.54923124],[0.44667544],[1.38104533],[1.22860928]
[-0.37933826],[0.44510797],[0.34513877],[0.9884483],[-0.7916555],[-0.16387545],[-0.10949936],[0.59924862],[0.0010322],[1.42135387],[0.79886031],[1.01165697]
[-0.56844145],[0.30989741],[-0.31188522],[0.05725419],[-1.92321342],[-0.26093571],[-1.75610516],[-0.41537792],[-0.31724005],[0.40462399],[-0.01821377],[0.53955087]
[-0.87118574],[-0.05467373],[0.8664573],[0.47469264],[-1.14446834],[-0.28892621],[-2.41271848],[0.27830769],[2.04051063],[1.53453979],[0.87786301],[0.84968048]
[-0.27815797],[-0.60403181],[0.72722836],[0.31267287],[-0.53216755],[-1.09341666],[-0.14914129],[-0.16839105],[0.16968455],[1.49818016],[2.28363862],[0.45202681]
[-0.11995701],[1.21208173],[-0.28442541],[1.99002321],[-0.15180118],[1.17030583],[-0.49796197],[0.03154553],[0.16514844],[1.42562439],[0.15617521],[2.72057324]
[-0.46377269],[-1.0449012],[0.74301982],[-0.02750289],[-0.653161],[-2.94314698],[0.55820852],[-0.16252695],[-0.15158266],[-0.72107636],[1.10718685],[0.12194529]
[-0.0044445],[0.4607214],[0.04856385],[0.31919446],[-0.07512628],[0.29563337],[-0.39938367],[0.00380769],[0.22277519],[0.95777335],[0.23171507],[0.87651586]
[-0.69541709],[-0.27066066],[0.20645296],[0.84679321],[-1.19899931],[-0.80339356],[-2.52547049],[0.29818575],[0.0128539],[2.63034623],[0.64691754],[0.96859923]
[-0.50959212],[-0.35295032],[0.99816381],[0.37094812],[-1.27524627],[-1.41823134],[-0.26946345],[0.19768188],[0.25816922],[0.89672042],[1.46825988],[1.1912825]
[-1.05720348],[-0.77452931],[0.29523685],[1.08318938],[-1.75567462],[-1.62407139],[-1.3472994],[0.54040757],[0.23720309],[0.63544698],[1.45456492],[1.57860047]
[-0.3169942],[2.41574048],[0.40570035],[0.10940379],[-0.67855833],[1.39079588],[0.10521708],[0.11841757],[-0.26515246],[5.15018106],[0.88487411],[0.27953445]
[0.02320442],[0.52582807],[-0.12126776],[-0.01679627],[-0.11791327],[-0.82329023],[-2.10812175],[-0.16029287],[2.91025798],[1.07143329],[0.33833111],[0.35332159]
[-1.24836953],[-0.06707511],[0.68524518],[0.66940149],[-2.25161173],[-0.61973689],[-0.59338331],[0.36327547],[0.25584865],[0.31501669],[1.32419032],[1.03994314]
[0.24371524],[0.51436446],[0.99082017],[0.73994122],[0.10245713],[0.03358878],[0.6652944],[-0.11711217],[0.35300927],[0.57923495],[1.1760803],[1.06831709]
[0.07490799],[0.76052937],[0.31343931],[0.64808778],[-0.025369],[0.25006083],[0.13747752],[0.41849579],[1.55217456],[1.11673574],[3.31692755],[1.24494375]
[0.49355061],[-1.69903412],[0.50874182],[0.8586171],[-0.30804873],[-2.20949284],[-0.03139103],[0.70340734],[0.70706095],[-0.85348648],[0.80960741],[0.98265193]
[0.02830911],[-0.20845935],[1.28381798],[0.62988677],[-1.18895251],[-1.22108559],[0.54831896],[0.2879173],[0.2793913],[0.92730854],[2.13419632],[0.82463172]
[-1.6023448],[0.21240518],[1.37411617],[0.43869546],[-2.66886073],[0.06978597],[0.02731745],[-0.01310634],[-0.86431484],[1.47434081],[1.69031062],[0.8127295]
[0.9565979],[2.06515226],[-3.01586073],[0.96583398],[-0.00382513],[0.24358246],[-5.02771908],[0.37755198],[1.456932],[3.94118518],[-1.2175268],[1.31621245]
[-1.46045977],[0.26471128],[-0.4481732],[-0.26292672],[-1.75306807],[0.12915688],[-0.63698103],[-0.72930152],[-0.95819802],[0.67825552],[0.24360325],[-0.06193634]
[-1.14719851],[0.72641428],[0.19659134],[-0.1625902],[-1.20393484],[0.60235733],[0.02259384],[-0.54789921],[-0.73610048],[1.08777539],[0.33583043],[0.10870524]
[-0.25321994],[-0.83592677],[-0.01177096],[0.19930542],[-4.69283126],[-0.97148674],[-0.53854961],[-0.01513043],[0.65718485],[1.45259236],[3.52777237],[0.37116572]
[-0.37500029],[-0.47363855],[0.23100011],[-0.03559001],[-0.88003629],[-1.16352103],[-0.52072334],[-0.33404727],[1.03703588],[-0.18845335],[0.54692242],[0.25624206]
[-0.92152477],[-0.34526559],[0.66662768],[-0.37360704],[-1.61771003],[-0.64429473],[0.30503555],[-0.69139399],[-0.0827683],[0.04309028],[0.97859022],[-0.07062873]
[-0.53139682],[1.20548081],[1.14642448],[-1.14730825],[-0.69567381],[0.59236303],[0.41178989],[-1.26004692],[-0.23368238],[1.52748206],[1.61188072],[-1.00040541]
[-0.44532181],[0.05857536],[0.450775],[0.00265322],[-0.81659052],[-0.606484],[0.06566609],[-0.35144703],[0.14922711],[0.61246786],[0.79297743],[0.27962422]
[-0.01351936],[-1.04585447],[1.93764079],[1.12097167],[-0.28742312],[-1.53926991],[0.85861158],[0.97960454],[0.24998537],[-0.34928768],[2.58520651],[1.47580015]
[0.07009683],[-0.95516676],[0.21189769],[0.53053434],[-0.32695008],[-1.28691506],[0.22214892],[0.27058936],[0.17893263],[-0.60825028],[0.73459692],[0.90651262]
[-0.37923713],[0.16543481],[0.58250702],[0.22022669],[-0.79154],[-0.07206587],[-0.54364427],[-0.09419814],[0.46998139],[0.95274521],[0.87022044],[0.77756565]
[-0.08451147],[0.71982074],[-1.11817868],[1.04408381],[-0.4448436],[0.12251052],[-2.54309048],[0.99877761],[0.30531269],[1.56647721],[-0.42592171],[1.53241859]
[-0.85499092],[0.17646849],[-0.26570976],[-0.07572043],[-1.14615457],[-0.23804907],[-0.34026471],[-40029.90834538],[0.58972793],[0.5986241],[97548.38420204],[7653.15521345]
[-0.13232454],[-1.04619518],[0.43699779],[0.17274704],[-0.84427837],[-1.31347134],[0.31067446],[-1.11431296],[0.14992882],[-0.73198974],[1.11270323],[1.23789405]
[-0.33056228],[-0.0340257],[0.80377087],[-0.88359503],[-0.69085153],[-0.78839011],[0.09523012],[-1.29776914],[0.13681804],[0.3418667],[1.48142474],[-0.76545881]
[0.2692543],[-0.52123721],[1.6177224],[0.65262864],[-0.14368463],[-0.80479273],[1.22673924],[0.30586077],[0.70988135],[-0.34943391],[2.09355509],[1.19343374]
[0.25544253],[0.12988335],[-0.43325492],[0.13707456],[0.62458953],[0.34473302],[-1.27040576],[-0.06456516],[1.20432284],[0.564717],[-0.68036648],[0.22462379]
[-0.76410018],[0.46874416],[0.01591613],[0.80356283],[-0.82812328],[-0.14253966],[-0.11262459],[0.60835141],[-0.3000818],[0.61056659],[0.62604281],[0.95666016]
[-0.58847871],[0.65864745],[0.33358014],[-0.18342393],[-1.30320686],[0.55389958],[-0.21065799],[-0.44645099],[0.00822427],[1.02688824],[0.70357595],[0.53418591]
[-0.53263379],[0.54625564],[0.2622432],[1.26558058],[-0.67933067],[-1.78542242],[-0.68615906],[1.19343503],[-0.10707004],[1.39829516],[2.85131852],[1.34108739]
[-0.63442537],[0.23801544],[-0.60612609],[0.41537701],[-0.82232289],[-0.59588706],[-1.39327796],[0.30769858],[-0.30150449],[0.4029141],[-0.06328201],[1.15749127]
[-0.93983849],[0.36231298],[-0.15578662],[-0.114086],[-1.02692583],[0.26319536],[-0.26039789],[-1.27452458],[-0.41329497],[1.02602762],[0.37400432],[-0.06685335]
[-0.52381798],[-0.98018566],[0.98097177],[0.36313091],[-0.70128414],[-1.42830846],[0.67678222],[0.07715691],[0.02699835],[-0.68174398],[1.79819381],[0.64122162]
[-0.42551679],[0.74451357],[0.50820098],[-0.32616004],[-1.02854271],[0.56383746],[-0.08670864],[-0.60026806],[0.10920625],[1.00708395],[1.48787872],[-0.13672375]
[-0.28414105],[1.16937738],[0.04455617],[-0.21022977],[-0.64977368],[0.36399625],[-0.37488499],[-0.41003586],[1.00979399],[2.43343456],[1.40759077],[0.18493181]
[0.12344538],[-0.14511658],[0.84706786],[0.08215028],[-0.72394075],[-1.24778245],[0.0550829],[-0.09765264],[1.13733929],[0.62333955],[1.84620386],[0.53201045]
[-0.74460641],[0.1208404],[0.26030423],[-0.9110188],[-1.02912986],[-0.06156519],[-0.41675268],[-1.21157118],[-0.06346356],[0.63443754],[1.55880847],[0.33962929]
[-1.10514099],[0.11943176],[0.24082337],[0.01889758],[-1.3380778],[-0.2319945],[0.0774594],[-0.27716649],[-0.88198077],[0.62004099],[0.74265574],[0.43041197]
[-0.96144251],[0.46474738],[0.05714091],[-0.09105455],[-1.06706826],[0.46719731],[-5953.01086485],[-25548.91395009],[-0.11044713],[0.83471895],[38329.10915933],[28516.30705097]
[0.12003579],[0.57836975],[-0.05474735],[0.0319669],[-682.50186263],[0.32743214],[-0.14688921],[-0.21283764],[0.25766235],[0.66963692],[0.01292962],[0.38961057]
[-0.91204655],[-0.71712616],[0.6020091],[0.83541298],[-2.7084748],[-1.36069107],[-0.25626501],[0.50662792],[0.49842114],[-0.29920384],[2.4107849],[1.01102933]
[-0.55511177],[-0.33147358],[0.26493609],[-0.7055456],[-0.87050979],[-0.98413123],[0.16914084],[-0.86635666],[0.74903828],[0.09542659],[0.76474624],[-0.48436881]
[-1.3456709],[0.17751078],[-0.15339829],[-0.88213768],[-1.63643122],[-0.02134098],[-0.52271461],[-1.3577269],[-1.20580437],[0.28366468],[-0.05206344],[-0.68675224]
[-0.42570356],[-0.7085033],[0.38551167],[0.14349126],[-0.80157094],[-0.87217543],[-0.05772759],[-0.41423603],[-0.17072388],[-0.46986996],[0.66706629],[0.75896108]
[-0.2319034],[0.3506233],[0.73027796],[0.12674552],[-982534.40994191],[-0.25378271],[0.42340318],[-0.38777411],[0.20010969],[0.99653718],[953771.19370196],[0.2162821]
[-1.61060771],[-1.02466482],[1.17387993],[0.71369124],[-2.01146919],[-1.44119255],[-0.26504056],[0.62317118],[0.44262595],[0.38408684],[1.26640625],[0.85853816]
[0.10006259],[-0.00359358],[1.13883212],[0.56344185],[-0.08694947],[-0.10319445],[0.59519324],[0.39083609],[0.32190758],[0.34501115],[1.46736333],[0.99840423]
[0.08974463],[-2.26945565],[1.52896832],[0.91696396],[-0.31451],[-3.1358799],[-0.98556296],[0.80829224],[0.90009437],[0.08262677],[2.00962184],[1.05780599]
[-0.75595776],[-0.27151931],[0.4021579],[0.5497944],[-1.34246919],[-0.47786257],[-0.14478545],[0.23629524],[-0.55232085],[0.18967365],[0.64237972],[1.01390402]
[0.34011355],[-1.30210436],[0.52110512],[-0.53216129],[-0.28754876],[-1.79743167],[0.32779163],[-0.76923045],[0.6574955],[-0.59732979],[0.87425751],[-0.32532587]
[-0.56674319],[-0.80022872],[0.67260897],[1.071709],[-1.10229638],[-1.24502764],[0.33929485],[0.8966764],[-0.17334475],[-0.47253148],[1.44610248],[1.39959884]
[-0.0449916],[0.28870063],[0.15212998],[-0.96942403],[-0.24038031],[-0.16458335],[-0.12868524],[-1.21578245],[0.4549174],[0.6068473],[0.43009319],[-0.78563431]
[-0.70461146],[-0.46468832],[1.80987647],[-1.54732718],[-0.85940158],[-0.71751798],[0.37875088],[-3.61333871],[-0.52400358],[-0.15092405],[3.24021619],[-0.57424845]
[-1.45940719],[0.34511061],[1.14665845],[0.10335277],[-2.23854323],[-0.55235347],[0.97651206],[0.07850433],[-1.06454719],[0.33795766],[2.217589],[0.74599294]
[0.08553115],[-0.79251801],[0.44594098],[-0.60254125],[-0.48800188],[-1.35661382],[0.24953426],[-0.80604196],[0.51177608],[-0.15064259],[0.6579835],[-0.28479639]
[-1.45544835],[-0.16832355],[1.06555697],[0.30507758],[-2.66618349],[-0.7507952],[0.51245384],[0.07852763],[-0.8370125],[0.5644064],[2.00516158],[0.64954085]
[-1.35986721],[0.41928362],[0.04475119],[-0.60380159],[-1.74699313],[0.26614441],[-0.23926923],[-0.66888457],[-0.86284624],[0.75748638],[0.32257411],[-0.27130241]
[-0.95521754],[-0.49081772],[1.4834424],[-0.38297254],[-1.16029314],[-0.71835649],[1.01682553],[-0.76003815],[-0.5001786],[-0.21511054],[1.72866866],[-0.08316293]
