period,start_time,end_time,duration_hours,avg_precip,P_P_coef,P_T_coef,P_H_coef,P_CO2_coef,P_aero_coef,T_P_coef,T_T_coef,T_H_coef,T_CO2_coef,T_aero_coef,H_P_coef,H_T_coef,H_H_coef,H_CO2_coef,H_aero_coef,CO2_P_coef,CO2_T_coef,CO2_H_coef,CO2_CO2_coef,CO2_aero_coef,aero_P_coef,aero_T_coef,aero_H_coef,aero_CO2_coef,aero_aero_coef,P_P_elem,P_T_elem,P_H_elem,P_CO2_elem,P_aero_elem,T_P_elem,T_T_elem,T_H_elem,T_CO2_elem,T_aero_elem,H_P_elem,H_T_elem,H_H_elem,H_CO2_elem,H_aero_elem,CO2_P_elem,CO2_T_elem,CO2_H_elem,CO2_CO2_elem,CO2_aero_elem,aero_P_elem,aero_T_elem,aero_H_elem,aero_CO2_elem,aero_aero_elem
morning,2025-01-25 04:00:00,2025-01-25 14:00:00,10,0.0,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.5888832042511634]","[-0.05384744135265039, -0.029048085404519572]","[-0.12912787949111834, 0.026936805461391093]","[-0.5234724289278366, -0.23358689860580933]","[0.0, 0.0]","[-0.05384744135265039, -0.04531581944657284]","[0.0, 0.5096571067947682]","[0.18453214965440795, -0.035230000419963534]","[0.15791855737123447, -0.062220642740818274]","[0.0, 0.0]","[-0.12912787949111834, -0.09663623651445027]","[0.18453214965440795, 0.08190357078429716]","[0.0, -0.07826021075811407]","[0.22606145770642752, 0.11343528697627098]","[0.0, 0.0]","[-0.5234724289278366, -0.4187291568330495]","[0.15791855737123447, 0.05696090073865247]","[0.22606145770642752, -0.013085306515104776]","[0.0, 0.1903250299491405]",[],[],[],[],[],[],[1],[],[0],[0],[],[],[1],[],[],[],[0],[],[],[1],[],"[0, 1]",[],[],[]
morning,2025-01-26 04:00:00,2025-01-26 14:00:00,10,0.0,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.5328461333566463]","[-0.023135985418442417, 0.06339955287389257]","[0.1724761010428021, 0.11936739060023009]","[-0.5348902709287969, -0.45243931544842836]","[0.0, 0.0]","[-0.023135985418442417, -0.03363299815126975]","[0.0, -0.07846761998728953]","[0.3273314899458443, 0.28990656121058705]","[0.015459894929131933, -0.01342504469560446]","[0.0, 0.0]","[0.1724761010428021, 0.14842604188097155]","[0.3273314899458443, -0.18349450259099623]","[0.0, 0.48225108306899805]","[-0.05222244478535954, -0.09531721330001779]","[0.0, 0.0]","[-0.5348902709287969, -0.39114434225795064]","[0.015459894929131933, -0.019608809199170442]","[-0.05222244478535954, -0.009693232469439943]","[0.0, 0.5445756653627284]",[],[],[],[],[],[],[1],[],[],"[0, 1]",[],[],[1],[],[],[],[],[],[1],[],[],"[0, 1]",[],[],[1]
morning,2025-01-31 04:00:00,2025-01-31 14:00:00,10,0.003,"[0.0, -0.01556020987170187]","[-0.07220677193273706, -0.1340522613709144]","[-0.27844409751185484, 0.058098329135489575]","[-0.16120672487211607, 0.45571120430389306]","[-0.4706427116883481, -0.018096660253376674]","[-0.07220677193273706, 0.033341639812190134]","[0.0, 0.4544835220934183]","[0.055540318008431365, -0.11672489849915006]","[0.054314201756973456, -0.14174495045371688]","[0.08085091422436705, -0.03506426313366018]","[-0.27844409751185484, -0.017727321590407578]","[0.055540318008431365, 0.06376404758717384]","[0.0, -0.05746456669958241]","[0.5934127056063628, -0.1765289150076711]","[0.25837024729632885, 0.013406816474936752]","[-0.16120672487211607, -0.002183278890290264]","[0.054314201756973456, -0.013628997333030243]","[0.5934127056063628, -0.025644303991507304]","[0.0, -0.15040612785106855]","[0.22715176909986187, 0.012398993384802083]","[-0.4706427116883481, 0.019802828411694163]","[0.08085091422436705, 0.09676212796967627]","[0.25837024729632885, -0.019473459832999227]","[0.22715176909986187, -0.26495672153706845]","[0.0, -0.04582937827939921]",[],[],[],[1],[],[],[1],[],[],[],[],[],[1],[],[],[],[],[],[],[],[],[],[],[],[]
morning,2025-02-01 04:00:00,2025-02-01 14:00:00,10,0.006,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.5972434500721182]","[0.05941590312619021, 0.011288874518065458]","[-0.028553527088385645, -0.038280292107156846]","[0.25003190186722757, 0.07346723500671828]","[0.0, 0.0]","[0.05941590312619021, 0.046007768752238]","[0.0, -0.06669821403773879]","[0.13289313179357842, 0.08552607518178695]","[-0.0009665588991861716, -0.04250058303014722]","[0.0, 0.0]","[-0.028553527088385645, 0.0024017880522013]","[0.13289313179357842, -0.018525554452719358]","[0.0, 0.4116572352954731]","[0.004976087194879474, 0.025378540523532733]","[0.0, 0.0]","[0.25003190186722757, 0.18418348388027322]","[-0.0009665588991861716, 0.054014896353963254]","[0.004976087194879474, -0.04190470570632066]","[0.0, 0.49811637073098786]",[],[],[],[],[],[],[1],"[0, 1]",[],"[0, 1]",[],[0],[1],[0],[0],[],[],[0],[1],[0],[],"[0, 1]","[0, 1]","[0, 1]",[1]
morning,2025-02-02 04:00:00,2025-02-02 14:00:00,10,0.0,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.8404863977282306]","[0.08040512501938556, 0.002703671814080766]","[0.01997841717613583, -0.15581932274469504]","[0.20770930321210923, 0.20148385272828379]","[0.0, 0.0]","[0.08040512501938556, 0.032508899048317864]","[0.0, 0.4583707925823125]","[0.2920435067143041, -0.18382984883549905]","[0.036145428534606276, 0.037044627688243056]","[0.0, 0.0]","[0.01997841717613583, 0.09870462078064761]","[0.2920435067143041, 0.2607490307220598]","[0.0, -0.04454584351178397]","[0.026904815325491795, 0.005181328002209277]","[0.0, 0.0]","[0.20770930321210923, 0.1768256520038869]","[0.036145428534606276, 0.0063108293996474015]","[0.026904815325491795, -0.16563126350017054]","[0.0, 0.6434130517718704]",[],[],[],[],[],[],[1],[],"[0, 1]",[],[],[],[1],[],[0],[],[0],[],[1],[1],[],[],"[0, 1]",[],[1]
morning,2025-02-03 04:00:00,2025-02-03 14:00:00,10,0.0,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.7664818818870976]","[0.6783161663570246, 0.8896374091825595]","[0.3632219394338855, 0.33019155517004156]","[0.36281804725426825, 0.3379838517233831]","[0.0, 0.0]","[0.6783161663570246, 0.6178886403681012]","[0.0, 0.6106646452429524]","[0.29356132129856094, 0.2896265360177409]","[0.30686204719644206, 0.325166109252817]","[0.0, 0.0]","[0.3632219394338855, 0.30245793276703314]","[0.29356132129856094, 0.3830469462545693]","[0.0, 0.6946739553856359]","[0.2840875906824269, 0.24578812750093024]","[0.0, 0.0]","[0.36281804725426825, 0.3285828710628168]","[0.30686204719644206, 0.36643294225388445]","[0.2840875906824269, 0.273091925673653]","[0.0, 0.9022085610691561]",[],[],[],[],[],[],[1],"[0, 1]",[],[0],[],[0],[],[],[],[],[],[],[1],"[0, 1]",[],"[0, 1]",[],"[0, 1]",[1]
morning,2025-02-04 04:00:00,2025-02-04 14:00:00,10,0.0,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.8684962041925796]","[-0.08540223047685275, -0.09579814471006975]","[0.022819841711309134, -0.0832356354734237]","[-0.05277367305831236, -0.05216874052885618]","[0.0, 0.0]","[-0.08540223047685275, -0.0720618781386104]","[0.0, 0.5053238315133162]","[-0.053749967373982264, 0.09642446575647427]","[0.10414302948715978, 0.006504448227630298]","[0.0, 0.0]","[0.022819841711309134, 0.04967357477813134]","[-0.053749967373982264, -0.0010887027094496655]","[0.0, -0.09861619785893105]","[0.3719453885950721, -0.01406673495730837]","[0.0, 0.0]","[-0.05277367305831236, -0.042494083197390266]","[0.10414302948715978, 0.119992576393454]","[0.3719453885950721, -0.033088162731359665]","[0.0, -0.043866441956225403]",[],[],[],[],[],[],[1],[],[],[],[],[],[1],[],[],[],[],[],[],[0],[],[],[],[0],[]
morning,2025-02-05 04:00:00,2025-02-05 14:00:00,10,0.0,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.41085835759521233]","[-0.07121474453672566, -0.07053657377099037]","[-0.0911008836095163, -0.024029360225892096]","[0.026564179564489032, 0.030247925368598595]","[0.0, 0.0]","[-0.07121474453672566, 0.011736490793385606]","[0.0, 0.42812306280329554]","[0.05971354849013229, 0.037307511973011284]","[0.1572712321118237, 0.054689159966359896]","[0.0, 0.0]","[-0.0911008836095163, -0.0819466458600253]","[0.05971354849013229, 0.030067098633604246]","[0.0, 0.8256806813274401]","[0.04486023033009603, -0.05521415614657849]","[0.0, 0.0]","[0.026564179564489032, -0.008292072562085678]","[0.1572712321118237, 0.1157050499502723]","[0.04486023033009603, 0.01703460548548428]","[0.0, 0.2818920739418823]",[],[],[],[],[],[],[1],[],[],[],[],[],[1],[],[],[],[],[],[1],[],[],[],[],[],[]
morning,2025-02-07 04:00:00,2025-02-07 14:00:00,10,0.0,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, -0.04596143755484838]","[-0.0981033339513351, -0.27758598994902]","[-0.5430145887021733, -0.3263044268125259]","[-0.643123858192388, 0.03155986177958048]","[0.0, 0.0]","[-0.0981033339513351, 0.03398800276375312]","[0.0, 0.4799364590602394]","[0.17459788774662702, 0.14222123012949625]","[0.004712256989412006, -0.027320789584431196]","[0.0, 0.0]","[-0.5430145887021733, 0.07338276642619208]","[0.17459788774662702, 0.31696307906024845]","[0.0, 0.3562186875473701]","[0.48747085093586867, -0.0696051152374279]","[0.0, 0.0]","[-0.643123858192388, 0.020366468585169724]","[0.004712256989412006, 0.32441389387246117]","[0.48747085093586867, 0.28543857965938524]","[0.0, -0.04582937827939921]",[],[],[],[],[],[],[1],[],"[0, 1]",[1],[],[],[1],[],[],[],"[0, 1]",[],[1],[],[],[],[1],[],[]
morning,2025-02-08 04:00:00,2025-02-08 14:00:00,10,0.005,"[0.0, 0.014059575557454634]","[0.1539027506430548, 0.13350138972122388]","[0.00629572081203184, 0.06251062581461829]","[0.09015234932506379, 0.11701120336074669]","[-0.17422266364401606, -0.16849821458627157]","[0.1539027506430548, -0.09547584403270364]","[0.0, 0.4126483332062746]","[-0.0650467719620043, 0.015012617988361497]","[0.23094253958644043, 0.017911648721004026]","[-0.06653395884475806, -0.01328519580299495]","[0.00629572081203184, -0.05760795822514]","[-0.0650467719620043, -0.04832790103232899]","[0.0, 0.46022179739787467]","[0.604893120632531, 0.28063564134200164]","[-0.21675805933998887, -0.12619137968567423]","[0.09015234932506379, -0.02807699992046247]","[0.23094253958644043, 0.1707115810796636]","[0.604893120632531, 0.33137934441297695]","[0.0, 0.46664696841979014]","[-0.15941279646205836, -0.11220299388864056]","[-0.17422266364401606, 0.09420365608925726]","[-0.06653395884475806, -0.06600444743301025]","[-0.21675805933998887, -0.16205973882739527]","[-0.15941279646205836, -0.068200897804608]","[0.0, 0.5053781740517039]",[],[],[],[],[],[],[1],[],[],[],[],[],[1],[1],[],[],[],[],[1],[],[],[],[],[],[1]
morning,2025-02-09 04:00:00,2025-02-09 14:00:00,10,0.004,"[0.0, -0.03739481732348861]","[0.4037211745822467, -0.015997466672357245]","[-0.07617410357295079, -0.07685100524173284]","[-0.22257055953863308, -0.09337057137445393]","[-0.2001335298467764, -0.12506493340809968]","[0.4037211745822467, -0.06619343143939233]","[0.0, -0.05963304082338745]","[-0.12035552922314222, -0.040838988014550784]","[-0.6174204241711493, -0.010442049868650143]","[-0.11665170498431741, -0.07695118361792827]","[-0.07617410357295079, 0.07083250684321525]","[-0.12035552922314222, 0.08029097276767198]","[0.0, 0.4288852290090943]","[-0.045078560920525965, -0.17983432217541234]","[-0.3077223177631561, -0.1364467815462133]","[-0.22257055953863308, 0.006295682794819155]","[-0.6174204241711493, 0.03928495622921564]","[-0.045078560920525965, 0.008419453687474092]","[0.0, 0.011954797072740591]","[0.14790590497634837, 0.10562067321031127]","[-0.2001335298467764, 0.05048070065340494]","[-0.11665170498431741, 0.006501964231480913]","[-0.3077223177631561, -0.23429969493007208]","[0.14790590497634837, 0.23445974622926247]","[0.0, 0.4161484323302852]",[],[1],[],[],[],[],[1],[],"[0, 1]",[],[],[],[1],[],[],[],"[0, 1]",[],[1],[],[],[],[],[1],[]
morning,2025-02-10 04:00:00,2025-02-10 14:00:00,10,0.0,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.4585010900730472]","[-0.04811570389963653, -0.09425828607135411]","[0.10133534958739832, -0.08953406875788929]","[-0.19074595194804672, -0.0325496557259631]","[0.0, 0.0]","[-0.04811570389963653, -0.10107473393943917]","[0.0, 0.49451500575441]","[-0.05670584859805778, -0.07972757536484501]","[-0.04717239828301519, 0.06183148314927475]","[0.0, 0.0]","[0.10133534958739832, 0.13789167195075666]","[-0.05670584859805778, -0.007286675328510533]","[0.0, -0.08720065427580305]","[0.02529321056143182, -0.5302476546273281]","[0.0, 0.0]","[-0.19074595194804672, -0.09661442661546979]","[-0.04717239828301519, 0.0052029345271259195]","[0.02529321056143182, 0.07679262583627931]","[0.0, -0.07118611729663482]",[],[],[],[],[],[],[1],"[0, 1]",[],[],[],"[0, 1]",[1],[],[],[],[],[],[1],[1],[],[],[],[],[]
morning,2025-02-11 04:00:00,2025-02-11 14:00:00,10,0.0,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.4923182171042596]","[-0.06208381572422043, 0.10761644893938044]","[-0.10581586773830683, -0.06618719246154367]","[-0.006707606013990639, -0.1259951926137449]","[0.0, 0.0]","[-0.06208381572422043, -0.4818755847987319]","[0.0, 0.0016966927316317654]","[-0.3700364502922339, 0.06703871265888932]","[-0.5878167725572099, 0.033124691985668545]","[0.0, 0.0]","[-0.10581586773830683, 0.12675338166606787]","[-0.3700364502922339, -0.012724028542337722]","[0.0, -0.03952445426152443]","[0.7276484253908809, -0.017372533230961645]","[0.0, 0.0]","[-0.006707606013990639, 0.29724559381180776]","[-0.5878167725572099, -0.010794209070201892]","[0.7276484253908809, -0.030866835056179605]","[0.0, -0.034607873362258026]",[],[],[],[],[],[],[1],[],[],[],[],[],[],[],[],[],[],[],[1],[],[],[],[],[],[1]
morning,2025-02-12 04:00:00,2025-02-12 14:00:00,10,0.0,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.81441640751268]","[-0.01615888057051484, -0.03151292876141344]","[0.01995124187941095, 0.019123068642326862]","[-0.027654254234954233, -0.029062194241446366]","[0.0, 0.0]","[-0.01615888057051484, 0.027459720925812326]","[0.0, -0.04789619530053451]","[-0.05858762444200828, -0.015632368704368647]","[-0.403954524243802, 0.06366072566037564]","[0.0, 0.0]","[0.01995124187941095, -0.022913185207309932]","[-0.05858762444200828, 0.0024082051769598947]","[0.0, 0.4066702523636183]","[0.08588666514570611, -0.024377657642118297]","[0.0, 0.0]","[-0.027654254234954233, -0.041448316905483264]","[-0.403954524243802, 0.007025369922440264]","[0.08588666514570611, 0.09878027773874275]","[0.0, -0.04582937827939921]",[],[],[],[],[],[],[1],[],"[0, 1]","[0, 1]",[],[],[],[],[],[],"[0, 1]",[],[1],[0],[],"[0, 1]",[],[0],[1]
morning,2025-02-13 04:00:00,2025-02-13 14:00:00,10,0.005,"[0.0, -0.09669054422255999]","[-0.10812750514488559, -0.033771570903885294]","[0.030098046966827396, 0.007143301464792195]","[-0.014204631181693385, 0.017618632119435176]","[-0.04924692162931516, 0.0022595361537981816]","[-0.10812750514488559, -0.03241878540920199]","[0.0, -0.0419041177069572]","[-0.6040593596653216, -0.05156775214036387]","[-0.33112617843059283, -0.20600363570634178]","[0.007241542523142153, -0.021554064885371597]","[0.030098046966827396, -0.023602230054741196]","[-0.6040593596653216, 0.03099695850954617]","[0.0, 0.09285857616186935]","[0.7154251193170744, 0.3658799194062256]","[-0.0306279657857095, -0.034165433123132895]","[-0.014204631181693385, 0.03454006850462746]","[-0.33112617843059283, 0.11997836921431283]","[0.7154251193170744, 0.060800428018157555]","[0.0, 0.36745353917462953]","[-0.04309525575003354, -0.005794628153147613]","[-0.04924692162931516, -0.03136411137449008]","[0.007241542523142153, -0.03115545097615234]","[-0.0306279657857095, -0.006886529692655474]","[-0.04309525575003354, -0.03934465924185783]","[0.0, 0.9181506932915856]",[],[],[],[],[],[],[1],"[0, 1]",[],[],[],[0],[],[0],[],[],[],"[0, 1]",[],[],[],[],[],[],[1]
morning,2025-02-14 04:00:00,2025-02-14 14:00:00,10,0.0,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.5237063467455995]","[0.08214346383092358, 0.028455318496899525]","[0.11362003088034414, -0.17884336528914277]","[0.08667353734711968, -0.12930170232602242]","[0.0, 0.0]","[0.08214346383092358, 0.10220996837536371]","[0.0, 0.5077281328659556]","[-0.013954542511004623, -0.044330739040795666]","[0.0014087718267943518, -0.08864394750393663]","[0.0, 0.0]","[0.11362003088034414, 0.08423159026176098]","[-0.013954542511004623, -0.03631911023824413]","[0.0, -0.02406723625235518]","[0.8594537528286611, -0.005357364155487655]","[0.0, 0.0]","[0.08667353734711968, 0.08331084910286582]","[0.0014087718267943518, -0.039092101779711036]","[0.8594537528286611, -0.055967808627841155]","[0.0, -0.043866441956225403]",[],[],[],[],[],[],[1],[],"[0, 1]",[1],[],[],[1],[],[],[],[0],[],[1],"[0, 1]",[],[],[],"[0, 1]",[1]
morning,2025-02-15 04:00:00,2025-02-15 14:00:00,10,0.0,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.9607166753198473]","[-0.1196768143163221, -0.10973480511448747]","[0.23323118563654835, 0.23599327696362504]","[0.15641895919341095, 0.15749093196362368]","[0.0, 0.0]","[-0.1196768143163221, -0.13325799110962977]","[0.0, 0.8140633198652868]","[0.04581520445055149, -0.02440722547888976]","[-0.05056050537850102, -0.1625236174814322]","[0.0, 0.0]","[0.23323118563654835, 0.17144715460856885]","[0.04581520445055149, 0.03823013643552834]","[0.0, 0.457115179308107]","[0.5299881589515736, 0.2950276918342719]","[0.0, 0.0]","[0.15641895919341095, 0.1533919197644777]","[-0.05056050537850102, -0.019609475174725614]","[0.5299881589515736, 0.3476868699016854]","[0.0, 0.4850334148512291]",[],[],[],[],[],[],[1],"[0, 1]",[],[],[],"[0, 1]",[1],[],[],[],[],[],[1],[],[],[],[],[1],[]
morning,2025-02-16 04:00:00,2025-02-16 14:00:00,10,0.091,"[0.0, -0.04191100632268777]","[-0.2898164956792906, 0.04008590569873919]","[0.23859704283914301, 0.025837583418492197]","[-0.028498889386593854, 0.008132161498114469]","[0.31446168225401594, 0.02079527213068872]","[-0.2898164956792906, 0.056815375477616295]","[0.0, -0.06957048194488437]","[0.07964724549114041, -0.012814340994197702]","[0.09781992342504561, 0.06107347594575527]","[-0.5170837872794485, 0.044698297989576204]","[0.23859704283914301, 0.010391880257911431]","[0.07964724549114041, -0.019939394881473973]","[0.0, -0.061435318121088385]","[0.0418478556765028, 0.05601814239965939]","[0.44325490589632893, 0.00863090118361835]","[-0.028498889386593854, 0.017588146097903292]","[0.09781992342504561, -0.03172633540643155]","[0.0418478556765028, -0.004451018384856973]","[0.0, 0.2982135443680459]","[-0.06613040753434687, 0.021700957961971475]","[0.31446168225401594, -0.02930354306369729]","[-0.5170837872794485, 0.08452995111737419]","[0.44325490589632893, 0.03241958406672876]","[-0.06613040753434687, -0.05314282259295623]","[0.0, -0.043866441956225403]",[],[],[],[],[],[],[1],[],[],[0],[],[],[],[],[],[],[],[],[],[],[],[0],[],[],[1]
morning,2025-02-17 04:00:00,2025-02-17 14:00:00,10,0.0,"[0.0, -0.0744202931257862]","[0.04775362492202384, 0.026327847357159206]","[-0.28348324631278027, -0.005495477276926428]","[0.2526977503637942, -0.022222412822434347]","[-0.10056694374744679, -0.013157070220760047]","[0.04775362492202384, -0.14568813863995647]","[0.0, 0.5860420895618218]","[-0.10824255876669397, 0.2862397866166155]","[0.1651346714234294, -0.22987843097921892]","[0.04282049404754908, 0.05746880516165561]","[-0.28348324631278027, 0.026979554502323328]","[-0.10824255876669397, -0.07675546325973502]","[0.0, -0.029072031618505682]","[-0.6663645646459304, -0.044447403625777857]","[0.1773364395654361, 0.0743577953299033]","[0.2526977503637942, -0.04003374392276594]","[0.1651346714234294, 0.09915710359823172]","[-0.6663645646459304, 0.06879249955835275]","[0.0, -0.034582359092075715]","[-0.16353896076534294, -0.06374735636437052]","[-0.10056694374744679, 0.006553003640278997]","[0.04282049404754908, -0.019015894063294445]","[0.1773364395654361, -0.020174074657912242]","[-0.16353896076534294, -0.026133981823946512]","[0.0, 0.39351273110942386]",[],[],[],[],[],[],[1],"[0, 1]",[],[],[],"[0, 1]",[1],[1],[],[],[],[],[1],[],[],[],[],[],[]
morning,2025-02-18 04:00:00,2025-02-18 14:00:00,10,0.0,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.2478667910292775]","[-0.2745462053977129, -0.11373559256620988]","[-0.5380947021878553, -0.38958606635409504]","[-0.05860005277243896, -0.043836030775772125]","[0.0, 0.0]","[-0.2745462053977129, -0.3241288704422288]","[0.0, 0.4557892498271689]","[0.537726805883455, 0.38346000558801124]","[-0.05846594646993491, -0.10542074630338559]","[0.0, 0.0]","[-0.5380947021878553, -0.4134111219788571]","[0.537726805883455, 0.25362906681851266]","[0.0, 0.5333221755770985]","[0.02471011892112159, 0.01137149387216436]","[0.0, 0.0]","[-0.05860005277243896, 0.12124102209094612]","[-0.05846594646993491, -0.07750671685485369]","[0.02471011892112159, -0.060383141867867286]","[0.0, 0.6870475690894408]",[],[],[],[],[],[],[1],"[0, 1]","[0, 1]",[],[],"[0, 1]",[1],[],[],[],"[0, 1]",[],[1],[],[],[],[],[],[1]
morning,2025-02-19 04:00:00,2025-02-19 14:00:00,10,0.0,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, -0.03020356831772397]","[0.30472312686542846, 0.04868832986766344]","[-0.0029912436935076504, 0.0405568548156359]","[0.6494952418724119, -0.031457076129666056]","[0.0, 0.0]","[0.30472312686542846, -0.0369928610435929]","[0.0, -0.07957190229929009]","[0.3652701620218681, 0.035642485830417334]","[0.20215052039656406, -0.03418190989234061]","[0.0, 0.0]","[-0.0029912436935076504, 0.03700802008602763]","[0.3652701620218681, -0.07029303956624554]","[0.0, -0.0844222317002474]","[-0.17037095596475701, 0.0057167052770732306]","[0.0, 0.0]","[0.6494952418724119, -0.02835351477173298]","[0.20215052039656406, 0.023925984262449247]","[-0.17037095596475701, 0.04033848401379381]","[0.0, -0.045607304802877585]",[],[],[],[],[],[],[1],[],[],[1],[],[],[],[],[],[],[1],[],[1],[],[],[],[],[],[1]
morning,2025-02-20 04:00:00,2025-02-20 14:00:00,10,0.0,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.3871956667469949]","[-0.05786267769768276, 0.046843371744165765]","[-0.35057022459870996, -0.23909783953667615]","[-0.05386326207795463, 0.0067911225782229506]","[0.0, 0.0]","[-0.05786267769768276, -0.06322400573453765]","[0.0, -0.07207886153231456]","[0.1338875324679117, 0.05216982271732994]","[-0.18038309472197558, -0.10080217351225633]","[0.0, 0.0]","[-0.35057022459870996, -0.20405142864651601]","[0.1338875324679117, -0.04622642599342104]","[0.0, 0.5036280707478331]","[0.21835268665338245, 0.055469770859595764]","[0.0, 0.0]","[-0.05386326207795463, 0.0055588899545220135]","[-0.18038309472197558, 0.09230345943512122]","[0.21835268665338245, 0.17591540253740215]","[0.0, 0.4617789968686106]",[],[],[],[],[],[],[1],[],[],"[0, 1]",[],[],[],[],[1],[],[],[],[1],[],[],"[0, 1]",[],[],[1]
morning,2025-02-21 04:00:00,2025-02-21 14:00:00,10,0.0,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.9821347184678476]","[-0.07263386217648266, -0.0799228795190472]","[-0.03948448619703531, -0.03926197888994031]","[-0.10372392296409222, -0.09056601001506813]","[0.0, 0.0]","[-0.07263386217648266, -0.03569255362918469]","[0.0, 0.003179615710441104]","[0.06337178786825477, 0.017109354670318242]","[-0.0001384315173212247, 0.046457357778262494]","[0.0, 0.0]","[-0.03948448619703531, -0.022555256711816275]","[0.06337178786825477, -0.06558489726508523]","[0.0, 0.40259162500267104]","[0.3976201327482514, -0.10568156817907183]","[0.0, 0.0]","[-0.10372392296409222, -0.07284915429277618]","[-0.0001384315173212247, 0.012811794937613101]","[0.3976201327482514, 0.212795728573289]","[0.0, -0.043866441956225403]",[],[],[],[],[],[],[1],[],[],[0],[],[1],[1],[],[],[],[],[1],[1],[],[],[0],[],[],[]
morning,2025-02-22 04:00:00,2025-02-22 14:00:00,10,0.0,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.5908449867740021]","[0.14337285373088868, -0.1238739365084442]","[0.04083048657024224, -0.09801468471313216]","[0.08498281029078707, 0.013750628060987433]","[0.0, 0.0]","[0.14337285373088868, 0.07311695752681988]","[0.0, -0.05485730532403657]","[0.7373941819201073, -0.04961928947034351]","[0.027393721508530575, -0.029968460401013305]","[0.0, 0.0]","[0.04083048657024224, 0.004063813654519116]","[0.7373941819201073, -0.0070337505929893235]","[0.0, -0.04380798334873663]","[0.12748282898799143, 0.12642691417050023]","[0.0, 0.0]","[0.08498281029078707, 0.07013269658926546]","[0.027393721508530575, -0.015966882458908965]","[0.12748282898799143, -0.07530989886068547]","[0.0, 0.49123541651114505]",[],[],[],[],[],[],[1],[],[1],[],[],[],[],[0],[],[],[],[0],[],[1],[],[],[],[],[1]
