[-0.80011588],[0.00107621],[0.08782438],[165.71814247],[-0.42116233],[-0.00331095],[-1.29030839],[-0.0006886],[-0.03355397],[153.81007188],[-4.03996374],[-0.00385899],[-0.42121396],[0.00255625],[0.19855965],[179.12572941],[3.51983287],[-0.00286477]
[-0.39302184],[0.00388463],[0.520652],[173.59472738],[-0.94637804],[0.00517514],[-1.1724185],[-0.0017071],[0.0048575],[122.39131515],[-5.12768655],[0.00311715],[0.4716773],[0.00814263],[1.00762626],[217.26807304],[4.74327255],[0.00793654]
[4.23718673],[-0.06615435],[-0.4298829],[-10.63032358],[-0.4781207],[-0.00106456],[2.76140515],[-0.16207024],[-2.69287337],[-39.67158956],[-1.97874039],[-0.01950608],[7.69910129],[0.06561104],[2.12810228],[9.66518132],[1.67092762],[0.01865744]
[5.60218415],[-0.02895292],[-1.05972717],[10.05525319],[0.90865167],[0.00025989],[2.26265379],[-0.04093598],[-1.11559564],[2.07295509],[0.63726952],[1.55097287e-05],[8.63141207],[-0.01384051],[-0.99534545],[18.8817125],[1.19458834],[0.00057191]
[0.05425926],[-0.00278749],[0.21252233],[-63.16491804],[0.27254348],[-0.00960449],[0.0079072],[-0.00424495],[0.11984708],[-65.54656306],[-2.96863015],[-0.01043263],[0.11425215],[-0.00149718],[0.31825082],[-61.21678658],[2.40380808],[-0.00839162]
[0.37935309],[-0.00801294],[0.67280314],[2.89838602],[4.50892968],[-0.01756667],[0.23134774],[-0.02400917],[0.48973922],[0.08696258],[1.13034453],[-0.02976996],[0.86943218],[-0.00197323],[0.86425134],[6.38820649],[8.1346738],[-0.0021127]
[13.90491423],[-0.10842677],[0.28044071],[83.5721017],[0.36319358],[-0.00144124],[8.47808923],[-0.14550094],[0.17081027],[75.00260656],[-0.04798703],[-0.00229832],[21.3655389],[-0.07787158],[0.40855943],[94.10229417],[0.82413988],[-0.00061339]
[-6.35429133],[-0.13847042],[-1.83608592],[26.62709863],[0.90537556],[0.02698187],[-7.66525374],[-0.16666918],[-1.91226635],[21.73988816],[0.62404714],[0.02559833],[-4.99143307],[-0.11417422],[-1.75904989],[30.15310039],[1.17690019],[0.02791397]
[-2.88611641],[-0.01743005],[1.51947729],[-20.2469201],[-2.70937028],[0.00404864],[-3.4240759],[-0.02286952],[1.48765905],[-23.92431614],[-2.8992868],[0.00368654],[-2.41128483],[-0.01388211],[1.55057589],[-17.7556327],[-2.51655445],[0.00440136]
[5.11487429],[-0.00132332],[0.73875549],[-981.14746796],[4.36433859],[0.0004241],[3.82650098],[-0.00325781],[0.59015328],[-1132.03995279],[-1.05663225],[0.00035248],[11.1915389],[-0.00097503],[0.85619713],[-899.13485995],[10.29078105],[0.00049592]
[3.4435411],[0.05362689],[-0.24238819],[-125.67245061],[1.032014],[0.00545566],[1.53794884],[0.03975828],[-0.48416749],[-137.39696504],[0.2543913],[0.00403591],[5.65276295],[0.06818187],[-0.03756252],[-114.37196522],[1.91088141],[0.00678884]
[-2.67765411],[-0.00417328],[-0.0746791],[123.46854851],[0.7340028],[0.00715655],[-5.04039148],[-0.01383636],[-0.18831732],[117.60634046],[0.22956051],[0.00646929],[-1.97780071],[0.0009479],[0.01226397],[130.19296862],[1.10084254],[0.00806009]
[6.13816253],[-0.0538792],[-0.49812048],[-126.48281245],[1.38022664],[-0.00302194],[2.24331995],[-0.07180446],[-0.60490124],[-160.51571454],[0.70043403],[-0.00348136],[10.74235356],[-0.03800832],[-0.3703064],[-97.28898615],[2.20172689],[-0.00244716]
[0.47575016],[-0.03308229],[0.14156866],[80.3517947],[-0.96096244],[0.0022337],[-2.70379162],[-0.04856381],[-0.15003411],[18.03600988],[-2.63867031],[0.00148682],[4.13703324],[-0.02378356],[0.17967187],[114.21667299],[5.15801875],[0.00337097]
[-0.48947339],[-0.00499065],[1.14562694],[0.29206222],[-25.07382863],[0.00248077],[-0.82492571],[-0.00806769],[0.82994924],[-26.94554849],[-40.61916739],[0.00075877],[-0.22974675],[-0.00180702],[1.48771016],[10.25124775],[-18.53223686],[0.00379719]
[1.2637427],[-0.04090498],[0.07655153],[-2.18188207],[-0.925822],[-0.03546969],[0.45575473],[-0.0866652],[-0.01880069],[-5.36381992],[-1.4755809],[-0.03978049],[2.25922941],[-0.00446986],[0.1932309],[1.31262708],[-0.5429862],[-0.02962014]
[-2.17509369],[-0.01804008],[0.17988761],[150.80098212],[3.30777621],[0.01255843],[-2.60100127],[-0.0283509],[-0.05001149],[143.06814948],[1.8292221],[0.01162216],[-1.70703996],[-0.01170267],[0.34158422],[158.48304712],[5.43725182],[0.01390976]
[-0.30398997],[0.02487325],[1.17683879],[14.59479665],[1.78405645],[0.0108069],[-1.25951381],[0.00713129],[0.87742957],[2.75077229],[-1.92164651],[0.00794499],[0.58023711],[0.04309294],[1.34241059],[26.31436192],[7.00024217],[0.01420341]
[1.52868904],[-0.01802792],[0.0999735],[110.01900802],[-3.11593713],[0.0114864],[0.70976351],[-0.03057496],[-0.19149447],[70.6888484],[-5.06827496],[0.01038395],[2.341279],[-0.00702328],[0.51830245],[140.5733682],[-0.67976564],[0.01220994]
[0.41135362],[-0.0055458],[-0.29999778],[-93.20214575],[-1.0327231],[0.00286884],[-0.46594061],[-0.01254432],[-0.39278463],[-109.09184456],[-3.45151518],[0.00162946],[1.18969822],[0.00181153],[-0.13248931],[-84.78343826],[0.69614909],[0.00488114]
[-6.77497976],[-0.05044527],[0.34672313],[-14.35643024],[-3.88838065],[0.00566205],[-11.24729271],[-0.08950024],[0.14870602],[-48.75249538],[-5.20229933],[0.0040923],[-2.5056998],[-0.02638521],[0.52116892],[14.50215898],[-2.4624052],[0.00676664]
