time,alt,base_time,corr_soil_heat_flow_1,lat,lon,net_radiation,qc_albedo,qc_battery_voltage,qc_corr_soil_heat_flow_1,qc_corr_soil_heat_flow_2,qc_corr_soil_heat_flow_3,qc_down_long,qc_down_short_hemisp,qc_energy_storage_change_1,qc_energy_storage_change_2,qc_energy_storage_change_3,qc_net_radiation,qc_soil_heat_capacity_1,qc_soil_heat_capacity_2,qc_soil_heat_capacity_3,qc_soil_heat_flow_1,qc_soil_heat_flow_2,qc_soil_heat_flow_3,qc_soil_moisture_1,qc_soil_moisture_2,qc_soil_moisture_3,qc_soil_temp_1,qc_soil_temp_2,qc_soil_temp_3,qc_surface_energy_balance,qc_surface_soil_heat_flux_1,qc_surface_soil_heat_flux_2,qc_surface_soil_heat_flux_3,qc_surface_soil_heat_flux_avg,qc_temp_net_radiometer,qc_up_long,qc_up_short_hemisp,qc_wetness,soil_heat_capacity_1,soil_heat_flow_1,soil_moisture_1,surface_energy_balance,surface_soil_heat_flux_1,surface_soil_heat_flux_avg,time_offset,wetness
2025-05-23 05:00:00,158.0,2025-05-23,,39.422,-77.21,-23.32333,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1719244.0,5.637774,19.65833,-12.10868,10.5258,11.21794,2025-05-23 05:00:00,3.005645
2025-05-23 05:30:00,158.0,2025-05-23,,39.422,-77.21,-29.89163,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1702195.0,5.878155,19.095001,-21.69332,5.878155,8.201999,2025-05-23 05:30:00,3.008018
2025-05-23 06:00:00,158.0,2025-05-23,,39.422,-77.21,-41.44525,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1705258.0,6.06897,19.19167,-31.19119,10.97396,10.25742,2025-05-23 06:00:00,3.021042
2025-05-23 06:30:00,158.0,2025-05-23,,39.422,-77.21,-22.34906,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1720827.0,6.292127,19.734999,-10.47114,10.97605,11.88245,2025-05-23 06:30:00,3.020827
2025-05-23 07:00:00,158.0,2025-05-23,,39.422,-77.21,-17.21805,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1709648.0,6.535986,19.328331,-6.684756,11.04982,10.53643,2025-05-23 07:00:00,3.021552
2025-05-23 07:30:00,158.0,2025-05-23,,39.422,-77.21,-16.064,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1713068.0,6.688344,19.42666,-7.084329,6.688344,8.980617,2025-05-23 07:30:00,3.0222
2025-05-23 08:00:00,158.0,2025-05-23,,39.422,-77.21,-26.17145,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1707912.0,6.793898,19.265001,-15.46009,11.43526,10.71227,2025-05-23 08:00:00,3.021868
2025-05-23 08:30:00,158.0,2025-05-23,,39.422,-77.21,-29.13712,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1693313.0,6.860823,18.85333,-20.04826,6.860823,9.091253,2025-05-23 08:30:00,3.019606
2025-05-23 09:00:00,158.0,2025-05-23,,39.422,-77.21,-20.42316,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1697192.0,6.979472,18.90333,-7.833902,11.93554,12.59168,2025-05-23 09:00:00,3.019893
2025-05-23 09:30:00,158.0,2025-05-23,,39.422,-77.21,-13.09012,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1704134.0,7.107187,19.21167,-3.433237,7.107187,9.658563,2025-05-23 09:30:00,3.017908
2025-05-23 10:00:00,158.0,2025-05-23,,39.422,-77.21,-13.18573,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1714191.0,7.237149,19.421669,-3.574909,12.21868,9.610575,2025-05-23 10:00:00,3.015547
2025-05-23 10:30:00,158.0,2025-05-23,,39.422,-77.21,-11.11774,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1700612.0,7.234215,19.11667,-3.21372,7.234215,7.902846,2025-05-23 10:30:00,2.895547
2025-05-23 11:00:00,158.0,2025-05-23,,39.422,-77.21,-3.895935,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1694844.0,7.19816,18.818329,3.913452,7.19816,7.807673,2025-05-23 11:00:00,2.360447
2025-05-23 11:30:00,158.0,2025-05-23,,39.422,-77.21,10.0426,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1706993.0,7.112866,19.293331,17.71972,7.112866,7.674437,2025-05-23 11:30:00,2.999352
2025-05-23 12:00:00,158.0,2025-05-23,,39.422,-77.21,111.4635,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707912.0,6.952139,19.230001,114.3499,2.285268,2.880706,2025-05-23 12:00:00,3.018937
2025-05-23 12:30:00,158.0,2025-05-23,,39.422,-77.21,228.5375,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1704492.0,6.485311,19.22833,225.8561,1.869423,-2.698873,2025-05-23 12:30:00,3.022607
2025-05-23 13:00:00,158.0,2025-05-23,,39.422,-77.21,210.7986,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1701429.0,5.464219,19.08,206.8012,-3.724991,-4.022064,2025-05-23 13:00:00,3.023159
2025-05-23 13:30:00,158.0,2025-05-23,,39.422,-77.21,244.2516,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1695150.0,4.275033,18.78667,241.9439,-5.11828,-2.329249,2025-05-23 13:30:00,3.023365
2025-05-23 14:00:00,158.0,2025-05-23,,39.422,-77.21,177.2705,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1694895.0,3.275826,18.89,175.4194,-1.552672,-1.868592,2025-05-23 14:00:00,3.023525
2025-05-23 14:30:00,158.0,2025-05-23,,39.422,-77.21,121.3787,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1705360.0,2.40346,19.19833,118.6049,-2.14435,-2.788306,2025-05-23 14:30:00,3.023821
2025-05-23 15:00:00,158.0,2025-05-23,,39.422,-77.21,175.8985,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1696426.0,1.72249,18.89,177.1059,1.72249,1.202754,2025-05-23 15:00:00,3.023576
2025-05-23 15:30:00,158.0,2025-05-23,,39.422,-77.21,364.7893,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1697600.0,1.451894,18.99667,351.8704,-7.941465,-12.92676,2025-05-23 15:30:00,3.02099
2025-05-23 16:00:00,158.0,2025-05-23,,39.422,-77.21,333.4188,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1696120.0,0.6043698,18.88833,316.2905,-13.36227,-17.15747,2025-05-23 16:00:00,3.023116
2025-05-23 16:30:00,158.0,2025-05-23,,39.422,-77.21,359.3177,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1699591.0,-1.081976,19.06,344.6818,-15.38888,-14.67138,2025-05-23 16:30:00,3.022955
2025-05-23 17:00:00,158.0,2025-05-23,,39.422,-77.21,549.8525,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1700459.0,-2.772948,19.00667,525.2722,-16.87566,-26.02685,2025-05-23 17:00:00,3.022264
2025-05-23 17:30:00,158.0,2025-05-23,,39.422,-77.21,626.8243,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1689433.0,-4.324583,18.70833,586.0717,-32.39402,-39.39927,2025-05-23 17:30:00,3.021951
2025-05-23 18:00:00,158.0,2025-05-23,,39.422,-77.21,496.466,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1685043.0,-6.642547,18.535,476.3456,-25.10601,-21.70593,2025-05-23 18:00:00,3.022518
2025-05-23 18:30:00,158.0,2025-05-23,,39.422,-77.21,407.5253,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1684430.0,-8.548261,18.46667,385.0498,-17.9076,-20.97201,2025-05-23 18:30:00,3.022828
2025-05-23 19:00:00,158.0,2025-05-23,,39.422,-77.21,272.2036,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1669116.0,-9.670368,18.09,267.7618,-9.262165,-4.435599,2025-05-23 19:00:00,3.023702
2025-05-23 19:30:00,158.0,2025-05-23,,39.422,-77.21,307.3306,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1685298.0,-9.668065,18.47333,296.5738,-9.668065,-10.73005,2025-05-23 19:30:00,3.02327
2025-05-23 20:00:00,158.0,2025-05-23,,39.422,-77.21,521.4959,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1679070.0,-8.995,18.39333,509.0467,-4.268555,-12.42737,2025-05-23 20:00:00,3.021799
2025-05-23 20:30:00,158.0,2025-05-23,,39.422,-77.21,368.2587,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1680449.0,-8.450047,18.363329,361.3838,-8.262951,-6.866153,2025-05-23 20:30:00,3.023063
2025-05-23 21:00:00,158.0,2025-05-23,,39.422,-77.21,239.5227,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1676518.0,-8.22018,18.29833,234.6097,-8.22018,-4.90034,2025-05-23 21:00:00,3.023835
2025-05-23 21:30:00,158.0,2025-05-23,,39.422,-77.21,180.2509,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1668504.0,-7.605556,17.985,187.4161,6.65032,7.190989,2025-05-23 21:30:00,3.024222
2025-05-23 22:00:00,158.0,2025-05-23,,39.422,-77.21,127.4968,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1675446.0,-6.273853,18.179998,133.3445,3.04288,5.881689,2025-05-23 22:00:00,3.024425
2025-05-23 22:30:00,158.0,2025-05-23,,39.422,-77.21,44.70013,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1654058.0,-4.644165,17.535,55.42094,9.084437,10.75509,2025-05-23 22:30:00,3.024831
2025-05-23 23:00:00,158.0,2025-05-23,,39.422,-77.21,88.84879,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1667585.0,-2.962204,18.01,97.27956,11.16602,8.461941,2025-05-23 23:00:00,3.024633
2025-05-23 23:30:00,158.0,2025-05-23,,39.422,-77.21,10.79376,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1657120.0,-1.365516,17.575,25.52772,12.46505,14.76458,2025-05-23 23:30:00,3.025069
