period,start_time,end_time,duration_hours,avg_precip,P_P_coef,P_T_coef,P_H_coef,P_CO2_coef,P_aero_coef,T_P_coef,T_T_coef,T_H_coef,T_CO2_coef,T_aero_coef,H_P_coef,H_T_coef,H_H_coef,H_CO2_coef,H_aero_coef,CO2_P_coef,CO2_T_coef,CO2_H_coef,CO2_CO2_coef,CO2_aero_coef,aero_P_coef,aero_T_coef,aero_H_coef,aero_CO2_coef,aero_aero_coef,P_P_elem,P_T_elem,P_H_elem,P_CO2_elem,P_aero_elem,T_P_elem,T_T_elem,T_H_elem,T_CO2_elem,T_aero_elem,H_P_elem,H_T_elem,H_H_elem,H_CO2_elem,H_aero_elem,CO2_P_elem,CO2_T_elem,CO2_H_elem,CO2_CO2_elem,CO2_aero_elem,aero_P_elem,aero_T_elem,aero_H_elem,aero_CO2_elem,aero_aero_elem
morning,2025-03-10 04:00:00,2025-03-10 14:00:00,10,0.0,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, -0.030188002156480553]","[0.1668962146456999, 0.038086804494985665]","[-0.14176922289831248, 0.0530649195750046]","[0.18032431713016875, 0.014726967807474222]","[0.0, 0.0]","[0.1668962146456999, 0.011089382839960908]","[0.0, -0.08055877445766295]","[-0.3526293302046992, 0.03460583948206923]","[0.017613871380578537, -0.015099378058195804]","[0.0, 0.0]","[-0.14176922289831248, 0.020410028465685768]","[-0.3526293302046992, 0.0821263212024535]","[0.0, -0.09116890984164537]","[-0.016548804533781443, -0.04874446693255159]","[0.0, 0.0]","[0.18032431713016875, 0.04595925797400434]","[0.017613871380578537, 0.46277683775117673]","[-0.016548804533781443, -0.057826526886369516]","[0.0, -0.043866441956225403]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
morning,2025-03-11 04:00:00,2025-03-11 14:00:00,10,0.0,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.46330501106278027]","[0.13361227772814094, -0.005762114101604983]","[0.011638851705109239, 0.07135127198133481]","[-0.05495364235778624, 0.029326703805418054]","[0.0, 0.0]","[0.13361227772814094, 0.07619432961647218]","[0.0, 0.04378445366032253]","[0.3920141413741064, 0.26669878520422075]","[-0.1881391711015004, 0.03949166993714113]","[0.0, 0.0]","[0.011638851705109239, 0.05218016883620608]","[0.3920141413741064, 0.18886818946901127]","[0.0, 0.5046673939221503]","[0.08706234928894314, -0.01594518944292237]","[0.0, 0.0]","[-0.05495364235778624, 0.014488959984707213]","[-0.1881391711015004, 0.04931096303928017]","[0.08706234928894314, 0.0704827602925398]","[0.0, -0.04582937827939921]",[],[],[],[],[],[],[1],[],[],[],[],[],[1],"[0, 1]",[],[],[],"[0, 1]",[1],[],[],[],[],[],[]
morning,2025-03-12 04:00:00,2025-03-12 14:00:00,10,0.0,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.6245461516747598]","[-0.05845071851146698, 0.1373286049844319]","[-0.0519214427053052, -0.07225262757551316]","[-0.028138354912418333, -0.024593749802404974]","[0.0, 0.0]","[-0.05845071851146698, -0.0195927043801837]","[0.0, -0.04316405869860197]","[-0.02508342313306637, 0.029867316101122827]","[0.0888263746982162, 0.10853994423914726]","[0.0, 0.0]","[-0.0519214427053052, -0.0705845406209456]","[-0.02508342313306637, 0.030586210192394152]","[0.0, 0.4279332605328244]","[-0.08904170376390778, -0.09132761776781831]","[0.0, 0.0]","[-0.028138354912418333, -0.0026191277650689823]","[0.0888263746982162, -0.14906295705839143]","[-0.08904170376390778, -0.036970341562184005]","[0.0, 0.5191368975145453]",[],[],[],[],[],[],[1],"[0, 1]",[],[],[],"[0, 1]",[1],[],[],[],[],[],[1],[],[],[],[],[],[1]
morning,2025-03-13 04:00:00,2025-03-13 14:00:00,10,0.0,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, -0.07803428285189008]","[0.32271425093898737, -0.06168893743139719]","[-0.29950791650950465, -0.15545078726391354]","[0.007427718682408455, 0.19440376164271725]","[0.0, 0.0]","[0.32271425093898737, 0.08621407079723577]","[0.0, -0.06139693057604818]","[-0.14748705150386635, -0.0685658502773023]","[0.1305195674217957, 0.5370219280421871]","[0.0, 0.0]","[-0.29950791650950465, 0.0017622179717272878]","[-0.14748705150386635, 0.032015987883555946]","[0.0, 0.3691160145664323]","[-0.05390124253320726, -0.12171221648838663]","[0.0, 0.0]","[0.007427718682408455, 0.5021952670402146]","[0.1305195674217957, -0.06380433510717155]","[-0.05390124253320726, -0.03344304626110429]","[0.0, 0.04639740649009254]",[],[],[],[],[],[],[1],[],[1],[],[],[],[1],[],"[0, 1]",[],[],[],[1],[],[],[1],"[0, 1]",[],[1]
morning,2025-03-14 04:00:00,2025-03-14 14:00:00,10,0.0,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.1827002272176276]","[0.07329568060463418, 0.4481319953156612]","[-0.10309072796405427, -0.6351049270544461]","[-0.7063849139486552, 0.009535452452274558]","[0.0, 0.0]","[0.07329568060463418, 0.07920081863148373]","[0.0, -0.06249359450556181]","[-0.5109113945726278, -0.12627419741983195]","[-0.01065076667230979, -0.07259767029016402]","[0.0, 0.0]","[-0.10309072796405427, -0.037237898789991515]","[-0.5109113945726278, 0.03346055156955653]","[0.0, 0.11470229912293178]","[0.03888785432890485, 0.031314998943718246]","[0.0, 0.0]","[-0.7063849139486552, -0.15974739449856815]","[-0.01065076667230979, -0.4555532126672882]","[0.03888785432890485, 0.5851602480188167]","[0.0, -0.043866441956225403]",[],[],[],[],[],[],[1],[],"[0, 1]","[0, 1]",[],[],[],[0],[],[],"[0, 1]",[0],[1],[0],[],"[0, 1]",[1],"[0, 1]",[1]
morning,2025-03-15 04:00:00,2025-03-15 14:00:00,10,0.0,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.4856914744365714]","[0.2587402241684165, 0.05362625571413349]","[-0.18876591636788634, -0.1602673640118911]","[-0.038708777893508954, 0.06473118354021037]","[0.0, 0.0]","[0.2587402241684165, 0.1370266725454026]","[0.0, 0.46198076218077105]","[-0.017385997569816413, 0.032463465310864144]","[0.0960477650854407, -0.07676409959134144]","[0.0, 0.0]","[-0.18876591636788634, -0.1550130746177694]","[-0.017385997569816413, 0.0955170066305943]","[0.0, 0.42194120213347136]","[-0.10901738914845173, 0.060555699483217006]","[0.0, 0.0]","[-0.038708777893508954, -0.03454961383039952]","[0.0960477650854407, -0.017164441639138318]","[-0.10901738914845173, -0.09500887807886718]","[0.0, -0.04582937827939921]",[],[],[],[],[],[],[1],[],[],[],[],[],[1],[],[],[],[],[],[1],"[0, 1]",[],[],[],[0],[]
morning,2025-03-16 04:00:00,2025-03-16 14:00:00,10,0.0,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.5647326527458941]","[0.4186847964253174, 0.49210405326019835]","[-0.01170993481654245, -0.03732260413773861]","[-0.049450680875956644, 0.09423645519026061]","[0.0, 0.0]","[0.4186847964253174, 0.28000207464555105]","[0.0, 0.20021443296400454]","[-0.3260823752795682, -0.030408843433449174]","[-0.19475871485735602, 0.056720521555727904]","[0.0, 0.0]","[-0.01170993481654245, 0.028083672632045673]","[-0.3260823752795682, 0.054343527592730506]","[0.0, -0.09992741691211675]","[0.41003614342248584, -0.010277794842326559]","[0.0, 0.0]","[-0.049450680875956644, -0.07131560713815578]","[-0.19475871485735602, -0.027797866118719882]","[0.41003614342248584, -0.032206634827355134]","[0.0, -0.04582937827939921]",[],[],[],[],[],[],[1],"[0, 1]",[],"[0, 1]",[],"[0, 1]",[1],[],"[0, 1]",[],[],[],[],[],[],"[0, 1]","[0, 1]",[],[1]
morning,2025-03-17 04:00:00,2025-03-17 14:00:00,10,2.25,"[0.0, 0.1244650762001129]","[0.5206486109818039, 0.1172888913677851]","[0.18302850425227668, -0.031559468511388404]","[-0.0015048137360083738, -0.09864828827258898]","[-0.2595421827120133, 0.0210773082719854]","[0.5206486109818039, 0.3065862028154794]","[0.0, 0.2562387644389289]","[0.4902745620519706, 0.29927225790290785]","[0.5152233169194945, -0.1214565698918446]","[0.17961267413724746, 0.02397645320840379]","[0.18302850425227668, 0.21122381774927132]","[0.4902745620519706, 0.14958842664627]","[0.0, 0.1612578659535327]","[0.4540474833442006, -0.10153993633888327]","[0.22216630331352089, -0.017642844570666946]","[-0.0015048137360083738, 0.26067456011601087]","[0.5152233169194945, 0.26145099811386]","[0.4540474833442006, 0.2550809975796129]","[0.0, -0.056862455240237426]","[0.257073314762325, 0.04489149122400988]","[-0.2595421827120133, 0.1151104971135597]","[0.17961267413724746, 0.09419248253996523]","[0.22216630331352089, 0.5189957659454933]","[0.257073314762325, 0.043179669637461664]","[0.0, -0.04596803662864672]",[1],"[0, 1]",[],[],[],"[0, 1]",[1],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[1],[],[]
morning,2025-03-18 04:00:00,2025-03-18 14:00:00,10,0.0,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.9194893105359294]","[-0.029547761137401117, 0.06138241000053642]","[-0.7188936905042956, -0.7492339661486925]","[-0.770304621854263, -0.7740288915961558]","[0.0, 0.0]","[-0.029547761137401117, -0.0845008458723498]","[0.0, -0.08263104467947922]","[-0.12231444738361125, -0.013559141744832245]","[-0.030273054884175542, 0.056814429870096564]","[0.0, 0.0]","[-0.7188936905042956, -0.6838699384803035]","[-0.12231444738361125, 0.0015129040162313182]","[0.0, 0.755464935264693]","[0.8293320439314975, 0.7647107924389204]","[0.0, 0.0]","[-0.770304621854263, -0.7380774846642383]","[-0.030273054884175542, -0.03195091656650565]","[0.8293320439314975, 0.9565401561971558]","[0.0, 0.8514406237374954]",[],[],[],[],[],[],[1],[],[1],"[0, 1]",[],[],[],[],[],[],[],[],[1],[0],[],[0],[],"[0, 1]",[]
morning,2025-03-19 04:00:00,2025-03-19 14:00:00,10,0.0,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.84853712770215]","[0.06485159441629897, 0.033540297994614825]","[0.008231794938885916, -0.1122590275525857]","[-0.07105693953408752, -0.09673036114652964]","[0.0, 0.0]","[0.06485159441629897, 0.05522283514444633]","[0.0, 0.10077254631167994]","[-0.06995880820355295, -0.03319324658601333]","[-0.3920057353534117, -0.11827242973366145]","[0.0, 0.0]","[0.008231794938885916, -0.017987731293019418]","[-0.06995880820355295, -0.027711145810393256]","[0.0, -0.06196479657029798]","[0.33395846932864093, 0.009438986071194892]","[0.0, 0.0]","[-0.07105693953408752, -0.054449845301509835]","[-0.3920057353534117, -0.07721862142884522]","[0.33395846932864093, 0.029479724003364238]","[0.0, 0.0357096857330691]",[],[],[],[],[],[],[1],[],[],[],[],[],[],[],[1],[],[],[],[],[],[],[],[],[],[]
morning,2025-03-20 04:00:00,2025-03-20 14:00:00,10,0.0,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.8431251337776726]","[-0.02775480306464672, 0.033993950789918556]","[-0.015218741303536303, -0.0014814290729782945]","[-0.023719069422624937, -0.00418599871868125]","[0.0, 0.0]","[-0.02775480306464672, 0.011931126226670589]","[0.0, 0.4348134089644801]","[-0.20366812692372374, -0.13284113787922935]","[-0.12101785312560066, -0.055600066768471935]","[0.0, 0.0]","[-0.015218741303536303, -0.020975882685806812]","[-0.20366812692372374, -0.026887603110550926]","[0.0, 0.5302131321298554]","[0.08283406741282927, 0.09475436933982201]","[0.0, 0.0]","[-0.023719069422624937, -0.023719069422624937]","[-0.12101785312560066, -0.12101785312560066]","[0.08283406741282927, 0.08283406741282927]","[0.0, 0.9999999999999999]",[],[],[],[],[],[],[1],[],[],"[0, 1]",[],[],[1],[],[],[],[],[],[1],[],[],"[0, 1]",[],[],[1]
morning,2025-03-21 04:00:00,2025-03-21 14:00:00,10,0.019,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.4351763640699555]","[-0.36548048795522176, -0.13161869378848545]","[-0.3940495078373146, -0.2972861707993236]","[0.06853349017764906, 0.02805156588376111]","[0.0, 0.0]","[-0.36548048795522176, -0.2108575049490417]","[0.0, 0.3514406653414091]","[0.16129612696162926, 0.12452027605660286]","[-0.1604746811543358, -0.04721959773701219]","[0.0, 0.0]","[-0.3940495078373146, -0.2683519447693954]","[0.16129612696162926, 0.026186573611421023]","[0.0, 0.29992646881256324]","[0.33921837880469463, 0.17660850000665024]","[0.0, 0.0]","[0.06853349017764906, 0.03146255689703631]","[-0.1604746811543358, -0.058426606778663626]","[0.33921837880469463, 0.008910385921491345]","[0.0, 0.46636850562141774]",[],[],[],[],[],[],[1],"[0, 1]",[],"[0, 1]",[],"[0, 1]",[1],[],"[0, 1]",[],[],[],[],[],[],"[0, 1]","[0, 1]",[],[1]
morning,2025-03-22 04:00:00,2025-03-22 14:00:00,10,0.0,"[0.0, -0.08219168003941238]","[0.5361138596931483, 0.012772069886721603]","[-0.14854816431412765, -0.02182646605168064]","[0.05310697013657364, -0.051160017435418204]","[-0.11299748536734887, -0.07524204327713388]","[0.5361138596931483, -0.07659523624327]","[0.0, -0.057321012346746]","[-0.02561350696938713, 0.03654275762367365]","[-0.2598333396484925, -0.03537074533656388]","[-0.19042789890022754, -0.10330843986155179]","[-0.14854816431412765, 0.061202171867413516]","[-0.02561350696938713, 0.0007942070514207633]","[0.0, -0.018656556147762123]","[-0.7197773318459861, 0.0031097190213893442]","[0.12354820350674416, 0.07597988450646252]","[0.05310697013657364, -0.07135158176765692]","[-0.2598333396484925, -0.029091951713809558]","[-0.7197773318459861, 0.00874627123179783]","[0.0, -0.02841516105243685]","[-0.06567516755110697, -0.035228609988581634]","[-0.11299748536734887, 0.04836376221353962]","[-0.19042789890022754, 0.03197303464372186]","[0.12354820350674416, -0.02036411228196148]","[-0.06567516755110697, -0.002457795161446494]","[0.0, 0.4893129360398027]",[],[0],[],[],[],[0],[],[],[],[],[],[],[],[0],[],[],[],[0],[1],[],[],[],[],[],[1]
morning,2025-03-23 04:00:00,2025-03-23 14:00:00,10,0.0,"[0.0, -0.08015787348494427]","[-0.024061243232011243, 0.049278846489228756]","[-0.16629598860347003, 0.026415384996469456]","[0.17481212176547428, 0.1904913489304005]","[-0.126638756897575, 0.031121652841210552]","[-0.024061243232011243, 0.01227666500668652]","[0.0, 0.5048008698821382]","[-0.04194329253897906, 0.05798078165651208]","[-0.004490884351035654, -0.030592432390810685]","[-0.16236830690963605, 0.08422269846986304]","[-0.16629598860347003, 0.049726524231142016]","[-0.04194329253897906, -0.04046297593745025]","[0.0, -0.035788760663922385]","[-0.7235148575354297, -0.04084821518859954]","[0.6130845348772452, -0.03538791793508169]","[0.17481212176547428, -0.041128299879011544]","[-0.004490884351035654, 0.01958363846728438]","[-0.7235148575354297, 0.003233015484807517]","[0.0, 0.03176105780934575]","[-0.49431819859961496, -0.014454513635067636]","[-0.126638756897575, 0.03321966121986859]","[-0.16236830690963605, -0.0725939858572934]","[0.6130845348772452, -0.047198155641713126]","[-0.49431819859961496, -0.03045999882479933]","[0.0, -0.04582937827939921]",[],[],[],[1],[],[],[1],"[0, 1]","[0, 1]",[],[],"[0, 1]",[1],"[0, 1]",[],[],"[0, 1]","[0, 1]",[1],[],[],[],[],[],[]
morning,2025-03-24 04:00:00,2025-03-24 14:00:00,10,0.982,"[0.0, 0.11483866637627393]","[0.27356353788369664, 0.24106413973117644]","[0.5168360071920903, 0.23016490867007536]","[0.0033226694959059963, -0.09008143057673404]","[0.024547736460358426, -0.04526051848464426]","[0.27356353788369664, 0.46476464674968393]","[0.0, 0.5532841704764607]","[0.7606277480907065, 0.6986239053989082]","[0.14511437725959725, -0.10711162120585872]","[0.04728603420554259, -0.024276846827964906]","[0.5168360071920903, 0.3922592165767327]","[0.7606277480907065, 0.5550735122060133]","[0.0, 0.5899459348988771]","[0.17255363615356964, -0.1182699208482539]","[0.07937179836118728, -0.06039297876823717]","[0.0033226694959059963, 0.05662571605065102]","[0.14511437725959725, 0.126333051761142]","[0.17255363615356964, 0.09890594285508354]","[0.0, -0.07531037851698448]","[0.6333140400576148, -0.07664022994266202]","[0.024547736460358426, 0.0017879445814777332]","[0.04728603420554259, 0.019091017305949916]","[0.07937179836118728, 0.0054123764775624245]","[0.6333140400576148, -0.06933720466934126]","[0.0, -0.058991842377458054]",[],[],[0],[],[],[1],[1],"[0, 1]",[],[1],"[0, 1]",[0],[1],[1],"[0, 1]",[],[],[],[1],[0],[],[],"[0, 1]","[0, 1]",[1]
morning,2025-03-25 04:00:00,2025-03-25 14:00:00,10,0.0,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.32119024589364453]","[0.19877722361971376, -0.01620249177485339]","[-0.3922191328567372, 0.033007628046695596]","[-0.4375446250796426, -0.44900421477072844]","[0.0, 0.0]","[0.19877722361971376, 0.09009366936373547]","[0.0, -0.047617743726829594]","[-0.2555428796993699, -0.0034411518442251676]","[-0.1388839624808128, -0.1560811515172952]","[0.0, 0.0]","[-0.3922191328567372, -0.2269198229870615]","[-0.2555428796993699, 0.015426734071183019]","[0.0, -0.05535812255891549]","[0.34796700418012566, 0.23172457511918843]","[0.0, 0.0]","[-0.4375446250796426, -0.15646328422008954]","[-0.1388839624808128, 0.04437689241392544]","[0.34796700418012566, -0.07025907604886059]","[0.0, 0.19629450033112278]",[],[],[],[],[],[],[1],[],"[0, 1]",[0],[],[],[],[],[],[],[0],[],[1],"[0, 1]",[],"[0, 1]",[],"[0, 1]",[1]
morning,2025-03-26 04:00:00,2025-03-26 14:00:00,10,0.0,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, -0.07562486991973616]","[-0.17504826391824543, -0.03422491416180358]","[-0.5140388986611997, -0.036467288374214375]","[-0.008329319864329585, -0.014295873474997497]","[0.0, 0.0]","[-0.17504826391824543, 0.01506419292539631]","[0.0, 0.46965455157153024]","[-0.058213226424705576, 0.14377585855582942]","[0.314062505604775, 0.22211170281742243]","[0.0, 0.0]","[-0.5140388986611997, 0.030477845866712126]","[-0.058213226424705576, -0.06109773087171274]","[0.0, -0.04492363256020769]","[0.06848545309598235, 0.04949975859691439]","[0.0, 0.0]","[-0.008329319864329585, 0.06145484125469171]","[0.314062505604775, 0.20195406782976627]","[0.06848545309598235, 0.012003584367257937]","[0.0, 0.49507167358207993]",[],[],[],[],[],[],[],[],[1],[],[],[],[1],[],[],[],[],[],[],[],[],[],[],[],[1]
morning,2025-03-27 04:00:00,2025-03-27 14:00:00,10,0.0,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, -0.033208378681025434]","[-0.07485801194105175, -0.022302409472566283]","[-0.35556310335014113, -0.17676873615379607]","[-0.17031565924316636, -0.026017808282954254]","[0.0, 0.0]","[-0.07485801194105175, -0.015198143470026305]","[0.0, -0.02249923125179331]","[0.2543958923833142, 0.17620640489291364]","[0.8555520972893011, -0.020614597343717303]","[0.0, 0.0]","[-0.35556310335014113, 0.09495217362018694]","[0.2543958923833142, -0.07885709065641774]","[0.0, 0.4614699593079984]","[0.3027178546061237, -0.06803135880435839]","[0.0, 0.0]","[-0.17031565924316636, -0.006774305283792028]","[0.8555520972893011, -0.023094825397299477]","[0.3027178546061237, 0.18611129318505001]","[0.0, -0.04582937827939921]",[],[],[],[],[],[],[],[],[1],[],[],[],[1],[],[0],[],[],[],[1],[],[],[],"[0, 1]",[],[1]
morning,2025-03-28 04:00:00,2025-03-28 14:00:00,10,0.0,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.9067682185258342]","[0.06962767517555767, 0.11019641724359497]","[0.03265760728206706, -0.06351159971853718]","[0.05582420248126571, 0.0809011290860258]","[0.0, 0.0]","[0.06962767517555767, 0.09141231989898636]","[0.0, 0.44564186467370764]","[-0.29335082418944947, -0.00978358805817422]","[-0.15833723541143513, -0.21689893597199758]","[0.0, 0.0]","[0.03265760728206706, 0.04747522949000197]","[-0.29335082418944947, -0.11386635790430391]","[0.0, -0.10664929463930051]","[-0.057559224064037864, 0.8634299879558581]","[0.0, 0.0]","[0.05582420248126571, 0.0463172132330431]","[-0.15833723541143513, -0.16967696017457579]","[-0.057559224064037864, -0.03989176853000141]","[0.0, -0.0757144930418966]",[],[],[],[],[],[],[1],[],[0],[],[],[],[1],[],[],[],[0],[],[1],"[0, 1]",[],[1],[],"[0, 1]",[1]
morning,2025-03-29 04:00:00,2025-03-29 14:00:00,10,0.0,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, -0.050370652672871254]","[-0.18830476489900388, -0.12648533959311642]","[-0.1773354893381541, -0.08286043880925711]","[-0.47510170306241245, 0.03396817074343198]","[0.0, 0.0]","[-0.18830476489900388, 0.04148229238143837]","[0.0, 0.5129288870522231]","[0.24516103825570132, -0.11609804510840446]","[0.14128303372247714, 0.004245151332271754]","[0.0, 0.0]","[-0.1773354893381541, -0.02107938105950204]","[0.24516103825570132, 0.2378796329665463]","[0.0, -0.05476777661506126]","[0.2676541617938503, 0.034678580456253064]","[0.0, 0.0]","[-0.47510170306241245, -0.0009668231287598584]","[0.14128303372247714, 0.10525949097026005]","[0.2676541617938503, 0.007969196576740887]","[0.0, -0.04582937827939921]",[],[],[],[],[],[],[],[],[],[],[],[],[1],[],"[0, 1]",[],[],[],[1],[],[],[],[0],[],[1]
morning,2025-03-30 04:00:00,2025-03-30 14:00:00,10,0.0,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, -0.02595898345206724]","[-0.10739382058270906, -0.08930524675840622]","[-0.11724603498497264, 0.04790258678605523]","[-0.36740377155806836, -0.0032403868925657913]","[0.0, 0.0]","[-0.10739382058270906, -0.12555828865080973]","[0.0, 0.9475287032680474]","[-0.05609630721116412, -0.0876874112807469]","[0.13501779298257802, 0.17146107553064008]","[0.0, 0.0]","[-0.11724603498497264, 0.011939183606695884]","[-0.05609630721116412, -0.022921141044732998]","[0.0, -0.09441097032249943]","[-0.4235188176583027, 0.048906345341278835]","[0.0, 0.0]","[-0.36740377155806836, 0.00249895858014113]","[0.13501779298257802, 0.12841413507873453]","[-0.4235188176583027, 0.0177070699931633]","[0.0, -0.04582937827939921]",[],[],[],[],[],[],[],[],[],[],[],[],[1],[],"[0, 1]",[],[],[],[1],[],[],[],"[0, 1]",[],[1]
morning,2025-03-31 04:00:00,2025-03-31 14:00:00,10,0.003,"[0.0, -0.012486698430072421]","[-0.132382236636303, 0.011911021080528548]","[-0.0571965316338696, -0.022220281025000076]","[-0.16923539793243078, -0.025988878310564158]","[-0.24637622449559912, -0.03873243538736649]","[-0.132382236636303, 0.0059866177506630695]","[0.0, -0.03509468164037351]","[0.09865661178252219, 0.5332227806122425]","[-0.15005007539554643, 0.0630504314240753]","[0.4425830094116986, -0.05107040306508959]","[-0.0571965316338696, -0.09612011713530609]","[0.09865661178252219, -0.0682474773435228]","[0.0, 0.0049192280180105855]","[0.35194197976729474, 0.018683205328440422]","[-0.016045111746077558, 0.055851717609763485]","[-0.16923539793243078, -0.05640217262695207]","[-0.15005007539554643, 0.03776401664769185]","[0.35194197976729474, -0.11728345588268334]","[0.0, -0.07553180231183841]","[0.2202351381786171, 0.06766998984487407]","[-0.24637622449559912, -0.004125837018250652]","[0.4425830094116986, -0.0167881410039854]","[-0.016045111746077558, 0.2438602306138825]","[0.2202351381786171, 0.045358694201887886]","[0.0, -0.04596803662864672]",[],[],[],[],[],[],[],[1],[],[],[],[],[1],[],[],[],[],[],[1],[],[],[],[],[],[]
morning,2025-04-01 04:00:00,2025-04-01 14:00:00,10,0.696,"[0.0, -0.04814033395310481]","[0.2385402345302839, 0.15489383251981978]","[0.465233774611286, 0.015686461791846486]","[0.6103696963196439, 0.2299743169346184]","[-0.33454834633026626, -0.08935408792581459]","[0.2385402345302839, -0.14931367959783662]","[0.0, 0.56126626272854]","[-0.013727774886584733, 0.02098953453355906]","[0.16706963869804012, -0.03745814132530123]","[-0.02389904074608998, 0.152150356370877]","[0.465233774611286, -0.026708797020300972]","[-0.013727774886584733, -0.03609704905490246]","[0.0, -0.006880504428700173]","[0.3686914842019134, 0.09714255441416798]","[0.015044815374109517, -0.23942771226230042]","[0.6103696963196439, 0.022470927054202987]","[0.16706963869804012, 0.1585328142779214]","[0.3686914842019134, 0.05385919727951038]","[0.0, 0.30254699291274706]","[-0.2952039782334577, -0.08398619884408985]","[-0.33454834633026626, -0.06276730555527672]","[-0.02389904074608998, -0.05835873954490601]","[0.015044815374109517, -0.028422109178020526]","[-0.2952039782334577, -0.17199190453627383]","[0.0, -0.009191165601890455]",[],[1],[0],[0],[],[],[1],"[0, 1]",[],[],[0],"[0, 1]",[1],[0],[],[0],[],[0],[1],[],[],[],[],[],[]
morning,2025-04-02 04:00:00,2025-04-02 14:00:00,10,0.0,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.5281962239403812]","[0.13550341059907173, 0.03569232867281143]","[-0.3595102114325031, -0.16141088720687408]","[0.3405471284536076, 0.16658553626550757]","[0.0, 0.0]","[0.13550341059907173, 0.10968830046656033]","[0.0, 0.4228230892241359]","[0.21937039552478402, 0.13148277126604482]","[-0.07718237812968054, -0.03889273798490521]","[0.0, 0.0]","[-0.3595102114325031, -0.26071099518016366]","[0.21937039552478402, 0.09316357454331572]","[0.0, 0.4804626637088475]","[-0.3512441125313176, -0.2244065347490552]","[0.0, 0.0]","[0.3405471284536076, 0.1813881538150554]","[-0.07718237812968054, -0.03165394566232927]","[-0.3512441125313176, -0.2119612998884722]","[0.0, 0.5239830498713346]",[],[],[],[],[],[],[1],"[0, 1]",[],[],[],[0],[1],[],[],[],[],[],[1],[],[],[],[],[],[1]
