time,precipitation,relative_humidity,temperature,atmospheric pressure,albedo,wetness,net radiation,dew_point,specific_humidity
2024-12-10 23:30:00,0.0,100.38333333333334,7.510066666666666,100.88366666666668,0.3378343,1.336251,-7.829254,7.586733333333334,6.449245540183285
2024-12-11 00:00:00,0.0,100.37,7.62,100.89066666666666,0.2902053,1.225387,-8.287903,7.694000000000001,6.49635565003051
2024-12-11 00:30:00,0.0,100.39333333333336,7.7686,100.88366666666668,0.3513223,1.175232,-7.364441,7.847266666666672,6.565306791224051
2024-12-11 01:00:00,0.0,100.37666666666668,7.826766666666667,100.903,0.3700175,1.14466,-6.763123,7.902100000000003,6.58870038617964
2024-12-11 01:30:00,0.0,100.37333333333336,7.9189,100.84933333333332,0.3604707,1.133864,-6.409119,7.9935666666666725,6.633554614631938
2024-12-11 02:00:00,0.0006333333333333,100.37333333333336,7.951266666666667,100.8,0.4217589,1.119678,-5.878937,8.02593333333334,6.65150302214931
2024-12-11 02:30:00,0.1044333333333333,100.38333333333334,7.964333333333333,100.74666666666668,0.4186624,1.105884,-5.735321,8.041,6.661889511645859
2024-12-11 03:00:00,0.2246333333333333,100.38666666666668,8.079666666666666,100.72866666666668,0.4002801,1.07682,-5.253571,8.157000000000004,6.716051101849942
2024-12-11 03:30:00,0.8243333333333334,100.40333333333336,8.112333333333334,100.69733333333332,0.2935761,1.081374,-5.726746,8.193000000000007,6.73466809334418
2024-12-11 04:00:00,0.0,100.39333333333336,8.242,100.64333333333336,0.2342974,1.172801,-4.839447,8.320666666666673,6.797198752725823
2024-12-11 04:30:00,0.0255,100.38666666666668,8.380333333333333,100.591,0.3015619,2.103389,-4.293121,8.45766666666667,6.864498609033946
2024-12-11 05:00:00,0.1975333333333333,100.39,8.634666666666668,100.53233333333333,0.3230661,2.708365,-3.930908,8.712666666666667,6.988659631740789
2024-12-11 05:30:00,0.1148333333333333,100.39666666666668,8.816,100.446,0.3098439,1.423143,-3.68576,8.895333333333335,7.08196799969535
2024-12-11 06:00:00,0.0843,100.4,9.031666666666666,100.41933333333331,0.2731952,1.348139,-3.331238,9.111666666666668,7.188492929756446
2024-12-11 06:30:00,0.0068666666666666,100.39666666666668,9.398666666666664,100.42666666666668,0.3059739,1.359094,-2.354309,9.477999999999998,7.368265232066914
2024-12-11 07:00:00,0.0973999999999999,100.39,9.965666666666667,100.44333333333334,0.4429373,1.331985,-1.827911,10.043666666666667,7.653266841432578
2024-12-11 07:30:00,0.2252666666666666,100.39666666666668,10.361,100.39533333333334,0.3990925,1.298523,-0.005126953,10.440333333333335,7.863588085846371
2024-12-11 08:00:00,0.1096333333333333,100.40333333333336,11.297333333333334,100.28666666666666,0.2755922,1.278799,1.101776,11.378000000000007,8.380940331180113
2024-12-11 08:30:00,0.0474666666666666,100.41,11.754666666666669,100.21966666666668,0.317977,1.261218,0.8530273,11.836666666666668,8.646063036681568
2024-12-11 09:00:00,0.1857333333333333,100.41,11.994,100.17433333333334,0.4155772,1.255031,1.032928,12.075999999999999,8.788263527809075
2024-12-11 09:30:00,0.2677333333333333,100.40666666666668,12.453333333333337,100.14666666666668,0.4851053,1.232139,1.317261,12.534666666666674,9.06123623987586
2024-12-11 10:00:00,0.2413333333333333,100.40666666666668,12.881666666666666,100.107,0.3982936,1.230937,1.103882,12.963000000000003,9.324216576465437
2024-12-11 10:30:00,0.7790666666666667,100.41333333333334,12.960333333333333,100.07566666666666,0.4463706,1.260939,-0.07159424,13.043000000000001,9.37633183978242
2024-12-11 11:00:00,0.0953666666666666,100.41333333333334,12.906,100.06466666666668,0.4393872,1.248908,-0.8937683,12.988666666666669,9.34393883914653
2024-12-11 11:30:00,0.3136,100.41,12.917666666666666,100.025,0.4777082,1.306044,-1.502106,12.999666666666664,9.354427537897912
2024-12-11 12:00:00,0.0747,100.42333333333336,12.807333333333334,100.001,0.404668,1.272843,-1.316162,12.892000000000007,9.290668058440588
2024-12-11 12:30:00,0.2813666666666666,100.42333333333336,13.030666666666669,100.00566666666668,0.3229952,1.276672,-2.147339,13.115333333333341,9.427627625846107
2024-12-11 13:00:00,1.1467333333333334,100.41,13.111333333333333,99.98766666666668,0.6412003,1.275956,0.3782043,13.193333333333332,9.47775111260683
2024-12-11 13:30:00,0.7491666666666668,100.42,13.229,99.91966666666669,-0.1057805,1.256432,1.900787,13.312999999999999,9.558997545267431
2024-12-11 14:00:00,0.5472666666666667,100.43,13.329333333333333,99.88533333333334,0.0596129,1.233637,11.26462,13.415333333333335,9.626668342070927
2024-12-11 14:30:00,3.0438,100.40666666666668,13.436,99.858,0.07758253,1.221962,12.04196,13.517333333333337,9.693874170752636
2024-12-11 15:00:00,0.3397,100.43,13.614333333333333,99.74666666666668,0.06293248,1.150981,16.7688,13.700333333333335,9.821670020965819
2024-12-11 15:30:00,1.3767333333333334,100.41333333333334,13.811333333333332,99.70433333333334,0.1186994,1.209304,40.16296,13.894,9.951000942938224
2024-12-11 16:00:00,1.8103,100.43333333333334,14.024333333333336,99.59633333333332,0.1174507,1.22138,31.97586,14.111000000000004,10.10389817694516
2024-12-11 16:30:00,0.6299333333333333,100.43,14.075,99.50233333333334,0.1096296,1.171743,28.98737,14.161000000000001,10.146514812079658
2024-12-11 17:00:00,2.8465,100.42666666666668,14.157,99.47533333333332,0.1162162,1.18674,20.70212,14.242333333333335,10.203205115992017
2024-12-11 17:30:00,0.3625333333333333,100.36,14.608,99.419,0.1057763,1.110858,30.47791,14.68,10.503713017684847
2024-12-11 18:00:00,0.1512333333333333,98.61666666666666,14.777333333333331,99.334,0.1132341,1.301413,27.99454,14.500666666666664,10.391006318785452
2024-12-11 18:30:00,0.0816666666666666,99.95333333333332,14.479333333333331,99.16533333333334,0.12006,1.537031,26.74875,14.469999999999995,10.388061464816829
2024-12-11 19:00:00,0.4810333333333333,99.45,14.419666666666668,99.14866666666668,0.1164176,1.660371,24.18918,14.309666666666669,10.28201017532212
2024-12-11 19:30:00,10.343333333333334,98.83333333333331,13.210666666666668,99.13933333333333,0.1117132,1.317944,16.13828,12.97733333333333,9.424626568236846
2024-12-11 20:00:00,3.2217333333333333,94.74666666666668,11.118,99.29166666666669,0.01802011,1.266028,2.204315,10.067333333333337,7.754783284606629
2024-12-11 20:30:00,2.405,93.94333333333334,10.001666666666669,99.36733333333332,-0.06368425,1.331263,-1.119202,8.790333333333336,7.108344212658327
2024-12-11 21:00:00,2.1236333333333333,89.52666666666667,8.479133333333333,99.55733333333336,0.06341042,1.63925,-2.049774,6.384466666666667,6.016262148544799
2024-12-11 21:30:00,1.6204333333333334,88.46333333333334,7.263866666666667,99.658,0.9440806,1.375558,-7.448486,4.956533333333335,5.441795154777625
2024-12-11 22:00:00,1.0981,90.43333333333334,6.4699333333333335,99.689,0.4595768,1.176931,-8.842712,4.556600000000001,5.289754517354879
2024-12-11 22:30:00,0.5403666666666667,88.75666666666666,6.0517666666666665,99.694,0.448677,1.33318,-10.12457,3.803099999999999,5.016228548437554
2024-12-11 23:00:00,0.2321333333333333,87.95666666666666,5.922766666666666,99.868,0.3616807,1.449864,-10.82993,3.5140999999999987,4.906204144465596
2024-12-11 23:30:00,0.1114666666666666,82.15833333333333,6.143233333333333,100.00233333333334,0.337684,1.66875,-13.51196,2.574899999999999,4.583380929383173
2024-12-12 00:00:00,0.0028,78.08466666666666,6.1054,100.10466666666666,0.257452,1.966524,-16.03461,1.7223333333333333,4.307744201608766
2024-12-12 00:30:00,0.0,72.55033333333333,5.953966666666667,100.171,0.445347,2.042787,-25.25018,0.4640333333333322,3.9312522598066733
2024-12-12 01:00:00,0.0,69.92733333333334,5.520733333333334,100.26933333333334,0.3439591,2.680331,-45.94577,-0.49379999999999846,3.6628492973626536
2024-12-12 01:30:00,0.0,63.949666666666666,5.1408,100.379,0.3847269,3.030722,-72.85297,-2.0692666666666675,3.258479071104572
2024-12-12 02:00:00,0.0,61.767,4.5940666666666665,100.46066666666668,0.3690914,3.034889,-79.39861,-3.052533333333333,3.026362005761921
2024-12-12 02:30:00,0.0,62.85266666666666,4.2539,100.549,0.4099731,3.035472,-88.30179,-3.1755666666666684,2.9960488068090285
2024-12-12 03:00:00,0.0,60.827,3.970033333333333,100.61133333333332,0.4798744,3.034976,-87.10362,-3.864566666666667,2.8435601243177735
2024-12-12 03:30:00,0.0,59.874,3.684566666666667,100.676,0.5258037,3.036004,-88.16975,-4.340633333333333,2.741696990656855
2024-12-12 04:00:00,0.0,57.52833333333333,3.6751333333333336,100.74233333333332,0.5606702,3.036309,-83.37291,-4.8192,2.642567079478809
2024-12-12 04:30:00,0.0,59.32666666666667,3.207133333333333,100.758,0.6400783,3.036915,-65.90256,-4.927533333333333,2.6205603612185158
2024-12-12 05:00:00,0.0,60.287,3.0228333333333333,100.83966666666667,0.528168,3.03662,-85.83186,-4.919766666666668,2.6199763847826283
2024-12-12 05:30:00,0.0,55.45733333333333,2.7687666666666666,100.96033333333334,0.5732879,3.036468,-87.49487,-6.139766666666668,2.38462267378708
2024-12-12 06:00:00,0.0,57.707,2.2725,101.003,0.5570839,3.037066,-89.31596,-6.186100000000001,2.3751723565374934
2024-12-12 06:30:00,0.0,59.323,2.080866666666666,101.07433333333331,0.4820627,3.03712,-88.46245,-6.054533333333334,2.397516793285373
2024-12-12 07:00:00,0.0,60.88866666666667,1.9226666666666667,101.14633333333332,0.4812589,3.036289,-86.24673,-5.8995999999999995,2.424354686008613
2024-12-12 07:30:00,0.0,61.334,1.7401000000000002,101.19333333333334,0.4695678,3.036102,-86.36487,-5.993099999999999,2.405971300309087
2024-12-12 08:00:00,0.0,63.03533333333333,1.4705,101.21133333333334,0.4032024,3.035511,-86.55916,-5.922433333333334,2.4185720654235494
2024-12-12 08:30:00,0.0,63.406333333333336,1.3758666666666668,101.216,0.4117832,3.034919,-85.63068,-5.942866666666665,2.4146866874349118
2024-12-12 09:00:00,0.0,62.214333333333336,1.4363666666666668,101.23433333333334,0.3588888,3.034651,-83.71559,-6.1207666666666665,2.3816205493845923
2024-12-12 09:30:00,0.0,63.514,1.2581,101.282,0.3611888,3.033576,-78.12766,-6.0390999999999995,2.3954201687198915
2024-12-12 10:00:00,0.0,63.93,1.2529666666666666,101.32233333333332,0.4702594,3.033841,-58.93498,-5.961033333333334,2.408801712282457
2024-12-12 10:30:00,0.0,65.21,1.0555666666666663,101.359,0.3454928,3.033213,-78.63029,-5.9024333333333345,2.418736882667778
2024-12-12 11:00:00,0.0,65.12266666666667,1.1770666666666665,101.40133333333333,0.4080306,3.033286,-63.83624,-5.798399999999998,2.43701137221431
2024-12-12 11:30:00,0.0,65.18533333333333,1.2351,101.465,0.3824659,3.03276,-64.13223,-5.727833333333334,2.4486312704031437
2024-12-12 12:00:00,0.0,60.76433333333333,1.7365333333333337,101.52766666666666,0.4391993,3.033084,-70.86351,-6.1106,2.3765782755016174
2024-12-12 12:30:00,0.0,56.406,2.1670333333333334,101.57766666666666,1.152989,3.03331,-78.32735,-6.5517666666666665,2.2963967236492104
2024-12-12 13:00:00,0.0,58.631,2.293066666666667,101.63033333333333,0.0656026,3.03447,-38.77237,-5.980733333333333,2.397876995675007
2024-12-12 13:30:00,0.0,60.53966666666667,2.4563,101.683,0.2005607,3.035337,7.044189,-5.435766666666666,2.4983625828043503
2024-12-12 14:00:00,0.0,58.75433333333333,3.018733333333333,101.72633333333332,0.2129465,3.035777,70.61081,-5.230400000000001,2.5366027968206026
2024-12-12 14:30:00,0.0,53.79866666666667,3.972333333333333,101.76766666666668,0.215027,3.036622,122.9387,-5.267933333333334,2.5283493261052814
2024-12-12 15:00:00,0.0,46.839333333333336,4.466033333333333,101.82,0.2028927,3.03734,177.5994,-6.166099999999999,2.3596980189880545
2024-12-12 15:30:00,0.0,45.713,4.914233333333333,101.83166666666666,0.1985354,3.037782,221.7697,-5.943166666666667,2.400011343962523
2024-12-12 16:00:00,0.0,40.952,5.222133333333333,101.807,0.1971386,3.037921,258.3091,-6.587466666666667,2.284940835614727
2024-12-12 16:30:00,0.0,37.22433333333333,5.561766666666667,101.797,0.1959688,3.038069,274.1629,-6.993366666666667,2.2148750302349063
2024-12-12 17:00:00,0.0,34.70433333333333,5.710400000000001,101.787,0.198259,3.038401,288.8148,-7.3487333333333344,2.1551372081580533
2024-12-12 17:30:00,0.0,34.13866666666667,6.068233333333334,101.804,0.1967326,3.037982,292.0066,-7.104033333333334,2.1958970311680366
2024-12-12 18:00:00,0.0,32.63466666666667,6.194100000000001,101.81166666666668,0.1942929,3.037853,284.9561,-7.278966666666664,2.16626674486949
2024-12-12 18:30:00,0.0,27.762,6.387533333333334,101.80566666666668,0.1894126,3.0379,263.0736,-8.060066666666666,2.0390803512218185
2024-12-12 19:00:00,0.0,23.46833333333333,6.241766666666666,101.83,0.1789928,3.038275,235.2067,-9.064566666666668,1.8847338143816097
2024-12-12 19:30:00,0.0,21.985,6.104466666666667,101.88,0.1693565,3.03862,197.531,-9.498533333333333,1.8206387177340535
2024-12-12 20:00:00,0.0,22.185,5.613466666666667,101.93166666666666,0.1589208,3.038692,148.2924,-9.949533333333331,1.756109423734059
2024-12-12 20:30:00,0.0,22.268,5.385166666666667,102.01033333333334,0.1403982,3.038792,23.92715,-10.161233333333334,1.725610503935643
2024-12-12 21:00:00,0.0,22.58833333333333,4.8929,102.06866666666666,0.1224465,3.038914,-24.38992,-10.589433333333332,1.6670271056363721
2024-12-12 21:30:00,0.0,25.28166666666667,4.274,102.14733333333334,0.1375198,3.039101,-77.80882,-10.669666666666668,1.6551513913709224
2024-12-12 22:00:00,0.0,27.196,3.841433333333333,102.17033333333332,1.991683,3.039264,-93.35074,-10.719366666666668,1.6482498365819194
2024-12-12 22:30:00,0.0,27.351333333333333,3.704933333333333,102.26166666666668,0.492616,3.039463,-95.7278,-10.824800000000002,1.6330150182607248
2024-12-12 23:00:00,0.0,27.662333333333333,3.4189000000000003,102.308,0.5538579,3.03941,-83.42638,-11.048633333333331,1.6034130211926778
2024-12-12 23:30:00,0.0,30.377666666666663,2.8786666666666667,102.365,0.5121288,3.039475,-85.62794,-11.0458,1.602881588689843
2024-12-13 00:00:00,0.0,30.86833333333333,2.7076,102.42366666666666,0.3987662,3.039561,-92.28239,-11.118733333333335,1.5926660114580262
2024-12-13 00:30:00,0.0,31.69933333333333,2.345533333333333,102.45,0.3742637,3.039481,-93.84192,-11.314600000000002,1.567534255710999
2024-12-13 01:00:00,0.0,33.624,1.9063333333333328,102.47666666666666,0.3805571,3.03952,-92.43314,-11.36886666666667,1.5603392460372003
2024-12-13 01:30:00,0.0,33.797333333333334,1.5995,102.514,0.3712679,3.039559,-90.85263,-11.641033333333333,1.526139596999056
2024-12-13 02:00:00,0.0,32.79,1.2878,102.53733333333336,0.4304228,3.039523,-88.7029,-12.154200000000001,1.46415397363834
2024-12-13 02:30:00,0.0,34.949666666666666,1.0224,102.56033333333332,0.4152718,3.039571,-88.03421,-11.987666666666666,1.4835751398914119
2024-12-13 03:00:00,0.0,37.027,0.6384666666666666,102.58933333333331,0.3821084,3.039628,-87.40869,-11.956133333333334,1.4869206848269132
2024-12-13 03:30:00,0.0,38.85833333333333,0.3032,102.639,0.3655023,3.039724,-85.47498,-11.925133333333335,1.4899086657934866
2024-12-13 04:00:00,0.0,38.693333333333335,0.0268666666666666,102.67433333333334,0.3232609,3.039849,-83.50333,-12.234466666666666,1.4527741964468757
2024-12-13 04:30:00,0.0,43.11466666666667,-0.6262000000000001,102.67066666666666,0.3190487,3.039912,-81.73439,-12.003266666666667,1.4801212846339593
2024-12-13 05:00:00,0.0,48.659666666666666,-1.3779666666666666,102.69666666666669,0.3326777,3.040087,-79.74457,-11.646033333333332,1.5228119027195177
2024-12-13 05:30:00,0.0,52.82533333333333,-1.8069,102.694,0.3083676,3.040139,-78.68498,-11.241833333333334,1.572928655282727
2024-12-13 06:00:00,0.0,49.612,-1.584833333333333,102.721,0.3180597,3.040218,-77.2543,-11.662433333333333,1.5204499625666124
2024-12-13 06:30:00,0.0,53.97,-2.2772666666666668,102.76266666666668,0.3060018,3.040251,-76.42448,-11.483266666666665,1.5418110580495126
2024-12-13 07:00:00,0.0,49.845666666666666,-1.8440333333333327,102.80433333333332,0.3147901,3.040103,-75.00201,-11.874899999999998,1.4935270264903475
2024-12-13 07:30:00,0.0,49.708666666666666,-2.166166666666667,102.82133333333331,0.3319587,3.040118,-73.18922,-12.224433333333334,1.4518687740631195
2024-12-13 08:00:00,0.0,55.425,-2.6182,102.85333333333332,0.3227059,3.040118,-72.72403,-11.5332,1.5343024575863877
2024-12-13 08:30:00,0.0,57.52333333333333,-2.746366666666667,102.87133333333333,0.3360434,3.040113,-72.02979,-11.2417,1.5702313259006984
2024-12-13 09:00:00,0.0,48.442,-1.4372666666666667,102.89,0.3683673,3.040035,-58.53531,-11.748866666666666,1.5074611096229509
2024-12-13 09:30:00,0.0,47.655,-1.0975333333333337,102.90433333333334,0.535783,3.039539,-14.48602,-11.566533333333332,1.52945131665373
2024-12-13 10:00:00,0.0,48.492,-1.0084,102.93,0.5177691,3.039541,-18.32547,-11.31,1.5607912952497116
2024-12-13 10:30:00,0.0,48.03533333333333,-0.9735333333333334,102.96666666666668,0.4528696,3.039674,-33.0387,-11.36646666666667,1.5532050260953447
2024-12-13 11:00:00,0.0,46.082,-0.6933333333333334,103.02966666666666,0.4756083,3.039631,-23.44901,-11.476933333333333,1.5385917840256798
2024-12-13 11:30:00,0.0,45.11533333333333,-0.4916999999999999,103.09133333333332,0.5126428,3.03957,-18.09616,-11.468633333333333,1.5386927664951795
2024-12-13 12:00:00,0.0,44.44233333333333,-0.3758666666666667,103.142,0.5061439,3.03954,-18.22455,-11.487400000000001,1.53562699034632
2024-12-13 12:30:00,0.0,44.65566666666667,-0.2601333333333333,103.187,0.9350328,3.039486,-16.34982,-11.329,1.554536725441197
2024-12-13 13:00:00,0.0,43.837,-0.0533666666666666,103.23933333333332,-0.01753507,3.039294,-8.000366,-11.285966666666667,1.5591030729847242
2024-12-13 13:30:00,0.0,43.20433333333333,0.2661333333333333,103.28133333333334,0.1390848,3.039193,11.534,-11.093000000000002,1.5826749118099717
2024-12-13 14:00:00,0.0,42.90433333333333,0.7404,103.30566666666668,0.1776027,3.03888,41.01028,-10.678733333333335,1.6353946663580057
2024-12-13 14:30:00,0.0,39.989,1.1530333333333334,103.37066666666666,0.1861366,3.038753,76.20239,-10.849166666666667,1.612346535067268
2024-12-13 15:00:00,0.0,37.05266666666667,1.4973666666666667,103.4,0.1792215,3.03861,98.54486,-11.0921,1.5809703662793528
2024-12-13 15:30:00,0.0,36.251333333333335,1.8142333333333327,103.40366666666668,0.1842615,3.038669,115.8282,-10.935500000000001,1.6007828169410239
2024-12-13 16:00:00,0.0,35.70333333333333,1.7139333333333333,103.39666666666668,0.1861904,3.038414,150.2162,-11.1454,1.5743089522849139
2024-12-13 16:30:00,0.0,36.483,2.0078666666666667,103.37633333333332,0.1800167,3.038318,111.2231,-10.695533333333334,1.6320934302056547
2024-12-13 17:00:00,0.0,36.22733333333333,2.0424333333333333,103.35133333333332,0.1780191,3.038481,85.07202,-10.712100000000001,1.6303387595633554
2024-12-13 17:30:00,0.0,35.526666666666664,2.0927333333333333,103.33366666666667,0.1742637,3.038555,70.1452,-10.801933333333332,1.6190021033231248
2024-12-13 18:00:00,0.0,36.067,2.3162000000000003,103.32666666666664,0.1769243,3.038421,75.54785,-10.4704,1.6623534368510537
2024-12-13 18:30:00,0.0,36.45966666666666,2.464233333333333,103.324,0.1760962,3.03848,68.51306,-10.243833333333336,1.692538469585753
2024-12-13 19:00:00,0.0,37.896,2.5441333333333334,103.32133333333331,0.1775181,3.038552,51.06201,-9.876666666666667,1.7424683840303643
2024-12-13 19:30:00,0.0,39.498333333333335,2.5919666666666665,103.32866666666668,0.1746557,3.038699,35.29944,-9.508366666666667,1.7936961575699408
2024-12-13 20:00:00,0.0,40.90133333333333,2.6790000000000003,103.34866666666667,0.1757788,3.038691,24.90259,-9.140733333333333,1.8459405051103854
2024-12-13 20:30:00,0.0,43.00933333333333,2.5911666666666666,103.376,0.1780238,3.038745,11.46805,-8.806966666666668,1.8943738139741515
2024-12-13 21:00:00,0.0,49.39833333333333,2.019333333333333,103.39766666666668,0.1684404,3.03888,-5.360321,-8.100999999999999,2.0012628246082804
2024-12-13 21:30:00,0.0,48.78233333333333,1.9985666666666664,103.42933333333332,0.02919872,3.038905,-17.52145,-8.244966666666668,1.9783474630850835
2024-12-13 22:00:00,0.0,48.10633333333333,2.167133333333333,103.462,0.5077266,3.03902,-25.75793,-8.2116,1.9828694391235686
2024-12-13 22:30:00,0.0,47.44266666666667,2.2250333333333336,103.49266666666668,0.4274506,3.03897,-25.43427,-8.286433333333333,1.9707569303780452
2024-12-13 23:00:00,0.0,49.16366666666667,2.0679,103.52266666666668,0.5003055,3.038907,-25.55426,-8.099366666666667,1.999097505516753
2024-12-13 23:30:00,0.0,50.400333333333336,1.9066666666666667,103.58133333333332,0.4871171,3.038925,-24.67947,-8.013266666666667,2.0113903181564052
2024-12-14 00:00:00,0.0,50.11966666666667,1.7195,103.622,0.4868457,3.03875,-23.64285,-8.256566666666666,1.9728807309304448
2024-12-14 00:30:00,0.0,50.87566666666667,1.6966333333333334,103.635,0.5581306,3.038704,-23.15616,-8.128233333333334,1.992446778108108
2024-12-14 01:00:00,0.0,50.155,1.5153,103.659,0.5378773,3.038697,-21.56494,-8.4537,1.9420889351293973
2024-12-14 01:30:00,0.0,48.994,1.3293333333333337,103.69833333333332,0.5500621,3.038649,-22.23596,-8.871866666666666,1.8789061432737144
2024-12-14 02:00:00,0.0,47.458,1.2635,103.71866666666666,0.5201296,3.038734,-30.12421,-9.2449,1.824362219582488
2024-12-14 02:30:00,0.0,43.973333333333336,1.1519666666666666,103.73966666666666,0.56761,3.03878,-25.41574,-10.053366666666665,1.711362645451841
2024-12-14 03:00:00,0.0,43.01366666666667,1.0045666666666666,103.764,0.5974194,3.038912,-24.19598,-10.392699999999998,1.6655790077946797
2024-12-14 03:30:00,0.0,42.663,0.8293666666666667,103.791,0.563835,3.039217,-26.20395,-10.638033333333334,1.6330161150914813
2024-12-14 04:00:00,0.0,42.263000000000005,0.5512,103.814,0.4630221,3.039218,-42.65359,-10.9962,1.5867524465128953
2024-12-14 04:30:00,0.0,41.875,0.3484666666666667,103.829,0.4382158,3.03933,-46.39575,-11.276533333333333,1.551409658699171
2024-12-14 05:00:00,0.0,41.275,0.1902,103.841,0.4435769,3.039315,-45.89761,-11.5548,1.5170682236472233
2024-12-14 05:30:00,0.0,41.52033333333333,0.1318333333333333,103.84866666666667,0.4315761,3.039278,-42.88895,-11.5641,1.51582617762678
2024-12-14 06:00:00,0.0,41.617333333333335,0.1208666666666666,103.86,0.4897988,3.03939,-29.51364,-11.555666666666667,1.5166851176992606
2024-12-14 06:30:00,0.0,41.647000000000006,0.0550666666666666,103.86766666666668,0.5203493,3.039267,-22.81897,-11.615533333333332,1.5093142369644863
2024-12-14 07:00:00,0.0,42.34866666666667,-0.1608,103.887,0.5171831,3.039324,-27.79694,-11.691066666666666,1.4999207040211933
2024-12-14 07:30:00,0.0,42.74533333333333,-0.2969,103.93,0.5290208,3.039194,-26.68268,-11.747833333333336,1.4924864256841766
2024-12-14 08:00:00,0.0,42.473,-0.3881666666666666,103.95266666666666,0.5266132,3.039235,-22.36896,-11.893566666666667,1.4748001314604182
2024-12-14 08:30:00,0.0,42.91,-0.4825666666666667,103.95566666666669,0.5514566,3.039156,-18.97214,-11.900566666666668,1.4739282417785349
2024-12-14 09:00:00,0.0,42.32066666666667,-0.5902999999999999,103.94966666666669,0.5552095,3.039152,-20.45187,-12.126166666666666,1.4475072239201583
2024-12-14 09:30:00,0.0,42.30133333333333,-0.5777666666666667,103.964,0.5460887,3.039236,-23.15884,-12.117500000000001,1.4483176812041227
2024-12-14 10:00:00,0.0,42.369,-0.5651333333333334,103.995,0.5262324,3.039247,-24.69449,-12.091333333333333,1.4509385060699722
2024-12-14 10:30:00,0.0,41.92766666666667,-0.5727,104.035,0.5302347,3.039311,-24.0535,-12.187166666666666,1.4392312940015142
2024-12-14 11:00:00,0.0,41.89633333333333,-0.6590333333333334,104.06266666666669,0.4675081,3.039265,-31.97995,-12.279766666666667,1.4281513235631103
2024-12-14 11:30:00,0.0,43.071333333333335,-0.9257666666666666,104.08533333333334,0.3512145,3.039657,-67.11551,-12.311499999999999,1.4241914549101777
2024-12-14 12:00:00,0.0,44.37,-1.1492,104.11266666666668,0.3263669,3.039963,-79.67221,-12.275200000000002,1.4279904691075254
2024-12-14 12:30:00,0.0,44.571333333333335,-1.1789333333333334,104.135,0.56116,3.039924,-74.55496,-12.264666666666667,1.4288967016998915
2024-12-14 13:00:00,0.0,44.17,-0.8877666666666666,104.14833333333334,0.08205833,3.039621,-43.18481,-12.053766666666666,1.4531870560741578
2024-12-14 13:30:00,0.0,42.09666666666667,-0.4035333333333333,104.158,0.205491,3.039317,16.00827,-11.9842,1.4612058465777524
2024-12-14 14:00:00,0.0,41.042,0.1062333333333333,104.19333333333334,0.2142656,3.039087,75.38867,-11.685366666666665,1.496190769141649
2024-12-14 14:30:00,0.0,40.54433333333333,0.5178666666666667,104.22466666666668,0.2156454,3.038921,124.5312,-11.373266666666668,1.5336057791512934
2024-12-14 15:00:00,0.0,40.934333333333335,0.8424666666666667,104.23766666666668,0.2073637,3.038815,165.8218,-10.970666666666666,1.5835175177429777
2024-12-14 15:30:00,0.0,42.469,1.2767333333333333,104.212,0.2039872,3.038808,209.318,-10.229466666666667,1.680012699161298
2024-12-14 16:00:00,0.0,46.09766666666667,1.8311666666666668,104.162,0.202831,3.038805,239.5837,-8.9493,1.859219150875732
2024-12-14 16:30:00,0.0,46.656333333333336,1.9679,104.12833333333332,0.2019823,3.038542,259.0385,-8.700833333333332,1.8963540847489473
2024-12-14 17:00:00,0.0,47.33433333333333,2.3363333333333336,104.07433333333331,0.2039099,3.038829,269.1543,-8.1968,1.973462502393779
2024-12-14 17:30:00,0.0,47.28733333333333,2.6998666666666664,104.02766666666666,0.2028256,3.037939,265.7308,-7.842666666666668,2.0294758259228645
2024-12-14 18:00:00,0.0,46.994,2.8790666666666667,104.00833333333334,0.1995813,3.037667,258.6405,-7.722133333333334,2.048930992193239
2024-12-14 18:30:00,0.0,47.62433333333333,3.074933333333333,103.981,0.1949611,3.037637,240.3311,-7.400200000000001,2.101224479436007
2024-12-14 19:00:00,0.0,48.6,2.7507666666666664,103.954,0.1848482,3.037922,207.2242,-7.529233333333333,2.0808836773317823
2024-12-14 19:30:00,0.0,50.0,2.8378666666666663,103.948,0.1755239,3.038224,135.7161,-7.162133333333333,2.140922969819058
2024-12-14 20:00:00,0.0,51.82,2.5806666666666667,103.951,0.1675367,3.038243,131.6546,-7.055333333333333,2.1585792872210128
2024-12-14 20:30:00,0.0,53.089000000000006,2.3351333333333333,103.93966666666668,0.1392825,3.038474,51.15222,-7.047066666666666,2.160191994717159
2024-12-14 21:00:00,0.0,53.49566666666667,2.138033333333333,103.935,0.1437253,3.038469,-21.91022,-7.162833333333333,2.1410753818957686
2024-12-14 21:30:00,0.0,54.65866666666667,1.9055333333333333,103.94066666666666,0.1869476,3.038336,-59.57779,-7.162733333333333,2.140975032305687
2024-12-14 22:00:00,0.0,56.068,1.6223666666666667,103.936,1.291612,3.038107,-80.88104,-7.164033333333334,2.1408563943127152
2024-12-14 22:30:00,0.0,56.875,1.3620333333333332,103.94566666666668,0.2827342,3.037723,-83.964,-7.262966666666667,2.124361075363858
2024-12-14 23:00:00,0.0,55.007333333333335,1.1523,103.94066666666669,0.2939176,3.037362,-81.77406,-7.846233333333332,2.0306141665618784
